t,t_cmd,A_scale,foot_z,foot_vz,body_z,body_vz,Fn_gpu,Fs_spring,rest_len,Lr_dot,contact,Wact_cum_J,Impulse_cum_Ns
0.098025,0.098025,1.307188,-15.982467,-10.923582,-1.869740,43.406369,1891668.560864,-1787887.773736,14.416461,127.083026,1,0.233730,0.504074
0.100025,0.100025,1.307188,-16.004786,-11.375087,-1.772693,53.588498,1962116.640975,-1856378.184034,14.671909,128.038909,1,0.280329,0.542026
0.102025,0.102025,1.307188,-16.028060,-11.860703,-1.654867,64.156196,2000125.777908,-1903295.176013,14.927309,127.034011,1,0.328395,0.581093
0.104025,0.104025,1.307188,-16.051771,-11.853990,-1.515639,74.964886,2002172.638663,-1928395.375289,15.178738,124.068332,1,0.376620,0.621366
0.106025,0.106025,1.307188,-16.075507,-11.851275,-1.354684,85.851808,2048928.570956,-1926583.333561,15.422275,119.141872,1,0.423617,0.661881
0.108025,0.108025,1.307188,-16.099029,-11.688226,-1.172030,96.633489,2079787.525386,-1896329.297594,15.653999,112.254631,1,0.467969,0.702237
0.110025,0.110025,1.307188,-16.121734,-11.030759,-0.968080,107.119295,1993743.517433,-1837650.621498,15.869987,103.406609,1,0.508352,0.742171
0.112025,0.112025,1.307188,-16.141955,-9.163525,-0.743613,117.128782,1961097.122152,-1753709.109697,16.066318,92.597805,1,0.543660,0.781898
0.114025,0.114025,1.307188,-16.158122,-7.056875,-0.499761,126.480016,1853201.911716,-1639469.410433,16.239071,79.828220,1,0.573029,0.819872
0.116025,0.116025,1.307188,-16.169659,-4.458577,-0.238045,134.970255,1726418.920665,-1495577.641550,16.384324,65.097854,1,0.595857,0.855749
0.118025,0.118025,1.307188,-16.175567,-1.275688,0.039613,142.402489,1594276.820121,-1322589.095939,16.498155,48.406707,1,0.611956,0.889035
0.120025,0.120025,1.307188,-16.174769,2.018729,0.330903,148.583411,1388254.808908,-45172.116761,15.375913,1.305940,1,0.616107,0.918661
0.122025,0.122025,1.307188,-16.151374,18.621659,0.626174,146.644810,572259.351878,13664.008381,15.478277,98.735000,1,0.616056,0.937084
0.124025,0.124025,1.307188,-16.106781,24.626867,0.917463,144.748098,265646.068270,-58551.104433,15.761557,182.220728,1,0.616517,0.945163
0.126025,0.126025,1.307188,-16.056715,24.659884,1.205704,143.708058,208352.110446,-241047.431491,16.197865,251.763124,1,0.622964,0.949901
0.128025,0.128025,1.307188,-16.011495,20.019844,1.493284,144.154788,260771.572478,-500879.751658,16.759314,307.362186,1,0.643826,0.954454
0.130025,0.130025,1.307188,-15.979410,11.745474,1.783626,146.495991,405152.247010,-805801.944295,17.418018,349.017916,1,0.687021,0.961080
0.132025,0.132025,1.307188,-15.965915,1.913470,2.080761,150.945708,762804.947217,-1131714.673453,18.146090,376.730314,1,0.757765,0.972526
0.134025,0.134025,1.307188,-15.971200,-7.094785,2.389017,157.593052,1140839.676904,-1461112.082314,18.915644,390.499378,1,0.857860,0.991395
0.136025,0.136025,1.307188,-15.992961,-14.225920,2.712756,166.383181,1573203.877347,-1772763.164311,19.698792,390.325110,1,0.984829,1.018582
0.138025,0.138025,1.307188,-16.027121,-19.772295,3.056100,177.124077,1905573.439740,-2041195.846453,20.467648,376.207510,1,1.131904,1.053181
0.140025,0.140025,1.307188,-16.070551,-24.087144,3.422603,189.448770,2019637.311818,-2241168.353732,21.194326,348.146577,1,1.288106,1.093709
0.142025,0.142025,1.307188,-16.123840,-28.661269,3.814876,202.769074,2288582.828962,-2340375.571027,21.850939,306.142311,1,1.439018,1.137003
0.144025,0.144025,1.307188,-16.183248,-30.495798,4.234238,216.416685,2305663.331554,-2334387.420950,22.409600,250.194713,1,1.570163,1.183956
0.146025,0.146025,1.307188,-16.245014,-30.986588,4.680573,229.604741,2245672.513845,-2198694.183321,22.842422,180.303782,1,1.668876,1.230854
0.148025,0.148025,1.307188,-16.307337,-30.596549,5.152037,241.397766,2060918.883449,-1913986.677222,23.121520,96.469518,1,1.726938,1.274417
0.150025,0.150025,1.307188,-16.365301,-26.623625,5.644842,250.812069,1882483.950761,-1481558.875404,23.219021,0.000000,1,1.744289,1.314428
0.152025,0.152025,1.307188,-16.412029,-20.056047,6.153330,257.047886,1451888.401737,-986854.583200,23.219021,0.000000,1,1.744289,1.347436
0.154025,0.154025,1.307188,-16.444330,-12.491589,6.671010,260.073448,1013166.527736,-517865.780440,23.219021,0.000000,1,1.744289,1.371807
0.156025,0.156025,1.307188,-16.460370,-3.420898,7.191644,260.078403,653878.413445,-83407.503555,23.219021,0.000000,1,1.744289,1.388643
0.158025,0.158025,1.307188,-16.457431,6.236358,7.709441,257.311023,272926.013112,314752.601742,23.219021,0.000000,1,1.744289,1.397743
0.160025,0.160025,1.307188,-16.434721,16.664641,8.219104,252.021093,2984.063123,671496.111554,23.219021,0.000000,1,1.744289,1.400074
0.162025,0.162025,1.307188,-16.388549,29.790621,8.715902,244.538979,-178065.343144,971315.916124,23.219021,0.000000,1,1.744289,1.400074
0.164025,0.164025,1.307188,-16.313384,45.690630,9.195855,235.268836,-239179.702587,1207345.644291,23.219021,0.000000,1,1.744289,1.400074
0.166025,0.166025,1.307188,-16.203299,64.297294,9.655839,224.662665,-287474.587228,1374090.929790,23.219021,0.000000,1,1.744289,1.400074
0.168025,0.168025,1.307188,-16.054422,84.620376,10.093638,213.169045,-311366.224341,1473304.083059,23.219021,0.000000,1,1.744289,1.400074
0.170025,0.170025,1.307188,-15.863522,106.167660,10.507935,201.241377,-321971.986127,1505645.684740,23.219021,0.000000,1,1.744289,1.400074
0.172025,0.172025,1.307188,-15.629497,127.531058,10.898299,189.302485,-267728.883898,1478902.566733,23.219021,0.000000,1,1.744289,1.400074
0.174025,0.174025,1.307188,-15.353485,148.003926,11.265094,177.723614,-277749.990475,1399802.283280,23.219021,0.000000,1,1.744289,1.400074
0.176025,0.176025,1.307188,-15.037956,166.943342,11.609371,166.826837,-259601.127012,1276322.394073,23.219021,0.000000,1,1.744289,1.400074
0.178025,0.178025,1.307188,-14.686330,183.862927,11.932780,156.883109,-190021.412070,1116780.192212,23.219021,0.000000,1,1.744289,1.400074
0.180025,0.180025,1.307188,-14.303436,198.009551,12.237445,148.095842,-230382.842818,932174.051184,23.219021,0.000000,1,1.744289,1.400074
0.182025,0.182025,1.307188,-13.895467,209.093381,12.525816,140.593084,-188210.833673,732320.771351,23.219021,0.000000,1,1.744289,1.400074
0.184025,0.184025,1.307188,-13.468532,217.065745,12.800551,134.449351,-121540.809107,525673.157082,23.219021,0.000000,1,1.744289,1.400074
0.186025,0.186025,1.307188,-13.029006,221.821635,13.064393,129.679695,-59879.975771,320983.827192,23.219021,0.000000,1,1.744289,1.400074
0.188025,0.188025,1.307188,-12.583255,223.442077,13.320059,126.245118,-33128.629745,125772.940266,23.219021,0.000000,1,1.744289,1.400087
0.190025,0.190025,1.307188,-12.137511,221.900678,13.570136,124.057554,12330.805481,-52365.500638,23.218999,-1.741130,1,1.744288,1.400164
0.192025,0.192025,1.307188,-11.697117,218.396567,13.816858,122.727050,8175.700172,-92620.145844,23.082513,-131.646561,1,1.742938,1.400507
0.194025,0.194025,1.307188,-11.263180,216.065655,14.060690,120.937255,-20954.699003,77799.927077,22.704807,-242.960881,1,1.742452,1.400738
0.196025,0.196025,1.307188,-10.830314,217.690947,14.299424,117.484026,-87840.913370,398931.752750,22.123064,-335.684091,1,1.756359,1.400738
0.198025,0.198025,1.307188,-10.388433,225.261360,14.528854,111.563323,-144311.811959,810793.235119,21.374465,-409.816191,1,1.801970,1.400738
0.200025,0.200025,1.307188,-9.924307,239.868220,14.743567,102.764899,-256363.477212,1255965.846182,20.496193,-465.357181,1,1.893335,1.400738
0.202025,0.202025,1.307188,-9.423889,261.428446,14.937697,91.037437,-328451.860849,1683568.353985,19.525430,-502.307060,1,2.036880,1.400738
0.204025,0.204025,1.307188,-8.873807,289.264903,15.105613,76.653245,-402994.814982,2048116.106649,18.499359,-520.665830,1,2.229390,1.400738
0.206025,0.206025,1.307188,-8.262682,322.076997,15.242516,60.164518,-482860.906274,2311171.081353,17.455161,-520.433489,1,2.458171,1.400738
0.208025,0.208025,1.307188,-7.582493,357.905320,15.344955,42.349978,-491302.600359,2442924.018455,16.430019,-501.610038,1,2.703102,1.400738
0.210025,0.210025,1.307188,-6.829570,394.446498,15.411212,24.158719,-494874.338850,2421583.636109,15.461115,-464.195477,1,2.940064,1.400738
0.212025,0.212025,1.307188,-6.004542,429.564009,15.441610,6.669102,-470704.492401,2230830.281863,14.585631,-408.189806,1,3.145039,1.400738
0.214025,0.214025,1.307188,-5.113508,460.126732,15.438704,-8.975333,-366687.833037,1866536.633433,13.840750,-333.593024,1,3.299014,1.400738
0.216025,0.216025,1.307188,-4.167891,483.685742,15.407361,-21.612025,-294804.142460,1328080.394530,13.263653,-240.405133,1,3.392647,1.400738
0.218025,0.218025,1.307188,-3.184833,497.285536,15.354751,-30.111187,-112387.508905,624382.150626,12.891524,-128.626131,1,3.430617,1.400738
0.220025,0.220025,1.307188,-2.186745,498.441492,15.290236,-33.413727,36783.637205,-231654.660880,12.761521,0.000000,1,3.435116,1.400838
0.222025,0.222025,1.307188,-1.200602,485.553072,15.225048,-30.848081,215683.918314,-1094274.636453,12.761521,0.000000,1,3.435116,1.403531
0.224025,0.224025,1.307188,-0.253443,459.961173,15.170515,-22.975673,364459.469153,-1822466.347069,12.761521,0.000000,1,3.435116,1.409433
0.226025,0.226025,1.307188,0.631445,423.793008,15.136305,-10.744152,464870.443318,-2402141.413236,12.761521,0.000000,1,3.435116,1.417825
0.228025,0.228025,1.307188,1.435231,379.371759,15.130114,4.828746,539490.371262,-2826289.616706,12.761521,0.000000,1,3.435116,1.427981
0.230025,0.230025,1.307188,2.143970,329.194910,15.157572,22.703854,579235.819438,-3095095.072884,12.761521,0.000000,1,3.435116,1.439279
0.232025,0.232025,1.307188,2.748303,275.425347,15.222243,41.856638,571613.281766,-3212941.432182,12.761521,0.000000,1,3.435116,1.450806
0.234025,0.234025,1.307188,3.244100,221.314823,15.325690,61.326785,642014.597842,-3195799.266106,12.761521,0.000000,1,3.435116,1.462964
0.236025,0.236025,1.307188,3.632578,168.141842,15.467674,80.262898,581628.328926,-3055619.048115,12.761521,0.000000,1,3.435116,1.474424
0.238025,0.238025,1.307188,3.918661,119.560374,15.646344,97.924395,566394.813623,-2820431.225193,12.761521,0.000000,1,3.435116,1.486663
0.240025,0.240025,1.307188,4.110626,74.130947,15.858536,113.708761,419403.298488,-2496279.816065,12.761521,0.000000,1,3.435116,1.496390
0.242025,0.242025,1.307188,4.217605,34.491504,16.099957,127.116183,391417.066749,-2110853.405208,12.761521,0.000000,1,3.435116,1.504806
0.244025,0.244025,1.307188,4.251664,1.063929,16.365487,137.803691,255211.367158,-1683343.412721,12.761521,0.000000,1,3.435116,1.511247
0.246025,0.246025,1.307188,4.225885,-25.218426,16.649445,145.560776,199512.293422,-1236241.140446,12.761521,0.000000,1,3.435116,1.516062
0.248025,0.248025,1.307188,4.155086,-44.050666,16.945891,150.329575,129281.199830,-789919.430233,12.761521,0.000000,1,3.435116,1.519358
0.250025,0.250025,1.307188,4.054256,-55.316702,17.248896,152.178911,74775.962310,-363313.725551,12.761521,0.000000,1,3.435116,1.521467
0.252025,0.252025,1.307188,3.938003,-59.825691,17.552792,151.290861,-9743.545529,30404.035302,12.761521,0.000000,1,3.435116,1.522136
0.254025,0.254025,1.307188,3.819210,-57.998721,17.852353,147.925294,-49021.124164,378450.089106,12.761521,0.000000,1,3.435116,1.522152
0.256025,0.256025,1.307188,3.709556,-51.088258,18.142953,142.415478,-129630.934740,674175.409513,12.761521,0.000000,1,3.435116,1.522152
0.258025,0.258025,1.307188,3.618307,-39.745281,18.420669,135.129802,-182831.223441,910887.331949,12.761521,0.000000,1,3.435116,1.522152
0.260025,0.260025,1.307188,3.553342,-24.977356,18.682357,126.473120,-178162.800231,1085792.051445,12.761521,0.000000,1,3.435116,1.522152
0.262025,0.262025,1.307188,3.520631,-7.704255,18.925697,116.862360,-231181.446105,1198161.532114,12.761521,0.000000,1,3.435116,1.522152
0.264025,0.264025,1.307188,3.523855,10.662011,19.149193,106.702397,-236361.095559,1252454.332797,12.761521,0.000000,1,3.435116,1.522152
0.266025,0.266025,1.307188,3.564596,29.745166,19.352136,96.372089,-215899.542773,1250394.626331,12.761521,0.000000,1,3.435116,1.522152
0.268025,0.268025,1.307188,3.643052,48.389643,19.534546,86.222248,-166829.279702,1199358.556260,12.761521,0.000000,1,3.435116,1.522152
0.270025,0.270025,1.307188,3.757341,65.545167,19.697096,76.550860,-190602.330347,1108369.500170,12.761521,0.000000,1,3.435116,1.522152
0.272025,0.272025,1.307188,3.904374,81.015204,19.841002,67.605848,-166644.546048,983498.875380,12.761521,0.000000,1,3.435116,1.522152
0.274025,0.274025,1.307188,4.080132,94.346377,19.967922,59.582315,-161713.158089,833064.212213,12.761521,0.000000,1,3.435116,1.522152
0.276025,0.276025,1.307188,4.279618,104.866950,20.079848,52.615802,-118374.615031,667349.690651,12.761521,0.000000,1,3.435116,1.522152
0.278025,0.278025,1.307188,4.497373,112.547526,20.178985,46.786549,-100676.514604,493755.692666,12.761521,0.000000,1,3.435116,1.522152
0.280025,0.280025,1.307188,4.727551,117.233128,20.267639,42.119177,-50030.628359,320468.787725,12.761521,0.000000,1,3.435116,1.522152
0.282025,0.282025,1.307188,4.964410,119.157783,20.348120,38.591722,22260.507841,153406.989241,12.761521,0.000000,1,3.435116,1.522168
0.284025,0.284025,1.307188,5.202443,118.493950,20.422650,36.140274,23409.123252,-1703.251040,12.761521,0.000000,1,3.435116,1.522300
0.286025,0.286025,1.307188,5.436420,115.218592,20.493284,34.663581,20385.205435,-138738.785319,12.761521,0.000000,1,3.435116,1.522590
0.288025,0.288025,1.307188,5.661817,109.927874,20.561845,34.035174,50287.180080,-255638.612700,12.761521,0.000000,1,3.435116,1.523262
0.290025,0.290025,1.307188,5.874737,102.874977,20.629886,34.108624,72641.999611,-349528.220801,12.761521,0.000000,1,3.435116,1.524275
0.292025,0.292025,1.307188,6.072068,94.396285,20.698652,34.726339,56984.757274,-418984.235350,12.761521,0.000000,1,3.435116,1.525486
0.294025,0.294025,1.307188,6.251416,84.966473,20.769066,35.725166,79668.601430,-464228.024760,12.761521,0.000000,1,3.435116,1.526898
0.296025,0.296025,1.307188,6.411427,75.130964,20.841730,36.948975,86090.300505,-487019.194953,12.761521,0.000000,1,3.435116,1.528575
0.298025,0.298025,1.307188,6.551451,65.008016,20.916945,38.250097,78507.995968,-487838.530784,12.761521,0.000000,1,3.435116,1.530194
