t,t_cmd,A_scale,foot_z,foot_vz,body_z,body_vz,Fn_gpu,Fs_spring,rest_len,Lr_dot,contact,Wact_cum_J,Impulse_cum_Ns
0.000000,0.000000,1.375000,-13.500000,0.000000,0.200000,0.000000,-2193.008460,-949000.000000,12.761521,0.000000,1,0.000000,0.000000
0.002025,0.002025,1.375000,-13.520775,-19.796450,0.204212,3.952634,0.000000,-807915.750267,12.761521,0.000000,0,0.000000,0.000000
0.004025,0.004025,1.375000,-13.577644,-36.338699,0.215230,6.853384,0.000000,-650009.805521,12.761521,0.000000,0,0.000000,0.000000
0.006025,0.006025,1.375000,-13.664322,-49.615786,0.230958,8.665746,0.000000,-483012.409707,12.761521,0.000000,0,0.000000,0.000000
0.008025,0.008025,1.375000,-13.774154,-59.534041,0.249177,9.358498,0.000000,-315479.204383,12.761521,0.000000,0,0.000000,0.000000
0.010025,0.010025,1.375000,-13.900467,-66.160706,0.267663,8.954053,0.000000,-154918.032665,12.761521,0.000000,0,0.000000,0.000000
0.012025,0.012025,1.375000,-14.036864,-69.700789,0.284284,7.520747,0.000000,-7586.726718,12.761521,0.000000,0,0.000000,0.000000
0.014025,0.014025,1.375000,-14.177475,-70.470708,0.297082,5.164054,0.000000,121628.260263,12.761521,0.000000,0,0.000000,0.000000
0.016025,0.016025,1.375000,-14.317155,-68.870283,0.304344,2.017245,0.000000,229257.112999,12.761521,0.000000,0,0.000000,0.000000
0.018025,0.018025,1.375000,-14.451615,-65.354530,0.304639,-1.768006,0.000000,313223.326552,12.761521,0.000000,0,0.000000,0.000000
0.020025,0.020025,1.375000,-14.577512,-60.406542,0.296853,-6.030668,0.000000,372761.418774,12.761521,0.000000,0,0.000000,0.000000
0.022025,0.022025,1.375000,-14.692475,-54.512514,0.280196,-10.608677,0.000000,408286.722201,12.761521,0.000000,0,0.000000,0.000000
0.024025,0.024025,1.375000,-14.795090,-48.139763,0.254196,-15.346261,0.000000,421229.040441,12.761521,0.000000,0,0.000000,0.000000
0.026025,0.026025,1.375000,-14.884843,-41.718336,0.218681,-20.100070,0.000000,413842.082941,12.761521,0.000000,0,0.000000,0.000000
0.028025,0.028025,1.375000,-14.962028,-35.626576,0.173752,-24.743990,0.000000,389000.175552,12.761521,0.000000,0,0.000000,0.000000
0.030025,0.030025,1.375000,-15.027637,-30.180801,0.119736,-29.172581,0.000000,349992.869398,12.761521,0.000000,0,0.000000,0.000000
0.032025,0.032025,1.375000,-15.083224,-25.629017,0.057153,-33.303176,0.000000,300326.833421,12.761521,0.000000,0,0.000000,0.000000
0.034025,0.034025,1.375000,-15.130769,-22.148462,-0.013337,-37.076694,0.000000,243542.916961,12.761521,0.000000,0,0.000000,0.000000
0.036025,0.036025,1.375000,-15.172533,-19.852053,-0.090980,-40.457318,-21183.070940,183081.990864,12.761521,0.000000,1,0.000000,0.000000
0.038025,0.038025,1.375000,-15.210753,-18.545952,-0.174973,-43.428047,24930.759548,120777.496290,12.761521,0.000000,1,0.000000,0.000282
0.040025,0.040025,1.375000,-15.247153,-18.011019,-0.264483,-45.980284,42916.976983,57861.161363,12.761521,0.000000,1,0.000000,0.001004
0.042025,0.042025,1.375000,-15.283515,-18.516997,-0.358678,-48.121555,51680.745697,-2018.444275,12.761521,0.000000,1,0.000000,0.001917
0.044025,0.044025,1.375000,-15.321814,-19.882430,-0.456762,-49.878597,79423.142634,-57423.976988,12.761521,0.000000,1,0.000000,0.003127
0.046025,0.046025,1.375000,-15.363128,-21.348977,-0.557992,-51.276010,153598.986870,-110643.884289,12.761521,0.000000,1,0.000000,0.005327
0.048025,0.048025,1.375000,-15.407546,-22.752986,-0.661667,-52.329114,238113.472116,-161864.541035,12.761521,0.000000,1,0.000000,0.008625
0.050025,0.050025,1.375000,-15.453343,-22.501313,-0.767092,-53.023128,470901.641748,-219901.075520,12.761521,0.000000,1,0.000000,0.014693
0.052025,0.052025,1.375000,-15.495805,-19.481233,-0.873479,-53.279432,577245.920700,-293431.795679,12.761521,0.000000,1,0.000000,0.024810
0.054025,0.054025,1.375000,-15.531516,-16.385316,-0.979863,-53.021441,611457.391927,-370802.343130,12.761521,0.000000,1,0.000000,0.036529
0.056025,0.056025,1.375000,-15.563025,-15.050498,-1.085229,-52.277413,670508.388742,-439785.215868,12.761521,0.000000,1,0.000000,0.047950
0.058025,0.058025,1.375000,-15.592416,-14.752298,-1.188646,-51.087996,602311.548126,-501507.784511,12.761521,0.000000,1,0.000000,0.059640
0.060025,0.060025,1.375000,-15.621988,-14.784349,-1.289290,-49.515144,608900.422514,-557022.779250,12.761521,0.000000,1,0.000000,0.072168
0.062025,0.062025,1.375000,-15.651933,-15.323366,-1.386432,-47.594644,584234.192774,-604797.629434,12.761521,0.000000,1,0.000000,0.085224
0.064025,0.064025,1.375000,-15.682271,-15.145235,-1.479414,-45.363430,702781.230539,-650536.212866,12.761521,0.000000,1,0.000000,0.099966
0.066025,0.066025,1.375000,-15.712128,-14.729859,-1.567636,-42.842989,784297.613792,-692189.772705,12.761521,0.000000,1,0.000000,0.115803
0.068025,0.068025,1.375000,-15.740365,-13.398773,-1.650538,-40.048101,915841.036903,-733741.695044,12.761521,0.000000,1,0.000000,0.133391
0.070025,0.070025,1.375000,-15.765253,-11.359227,-1.727574,-36.977681,910641.882061,-775207.323012,12.761521,0.000000,1,0.000000,0.152481
0.072025,0.072025,1.375000,-15.786493,-10.100659,-1.798197,-33.649492,977620.762297,-809008.269246,12.761521,0.000000,1,0.000000,0.171581
0.074025,0.074025,1.375000,-15.805470,-8.738835,-1.861951,-30.117318,1025091.740780,-838186.908181,12.761521,0.000000,1,0.000000,0.191391
0.076025,0.076025,1.375000,-15.821611,-7.372425,-1.918455,-26.405305,1005029.445982,-862543.044899,12.761521,0.000000,1,0.000000,0.211729
0.078025,0.078025,1.375000,-15.835365,-6.446535,-1.967385,-22.554110,1037547.877542,-879363.970125,12.761521,0.000000,1,0.000000,0.232056
0.080025,0.080025,1.375000,-15.846786,-5.047897,-2.008507,-18.601522,1033236.436096,-893828.500993,12.762284,31.029878,1,0.000068,0.253151
0.082025,0.082025,1.375000,-15.856337,-4.913568,-2.041445,-14.254673,1101153.810090,-1017809.671134,12.901138,105.073643,1,0.013379,0.274183
0.084025,0.084025,1.375000,-15.868038,-6.982738,-2.064637,-8.768201,1130545.093273,-1232078.455196,13.171579,162.617409,1,0.043874,0.296421
0.086025,0.086025,1.375000,-15.885422,-10.380502,-2.075270,-1.651397,1411953.941645,-1503381.556235,13.540607,203.661175,1,0.094457,0.322284
0.088025,0.088025,1.375000,-15.909134,-13.484427,-2.069751,7.393329,1734726.085204,-1805052.210470,13.975223,228.204943,1,0.166534,0.354235
0.090025,0.090025,1.375000,-15.939124,-16.198494,-2.044104,18.448342,2047394.962072,-2104147.795318,14.442427,236.248711,1,0.258028,0.392604
0.092025,0.092025,1.375000,-15.974809,-19.155136,-1.994398,31.387671,2298710.682568,-2365639.752426,14.909218,227.792480,1,0.362558,0.436368
0.094025,0.094025,1.375000,-16.014550,-20.364389,-1.917163,45.896180,2588482.295437,-2569914.338014,15.342597,202.836250,1,0.469739,0.486597
0.096025,0.096025,1.375000,-16.056507,-21.614926,-1.809721,61.474572,2690090.519697,-2680275.142005,15.709563,161.380021,1,0.566354,0.539947
0.098025,0.098025,1.375000,-16.100327,-22.150747,-1.670629,77.413373,2828048.264062,-2673571.247860,15.977117,103.423793,1,0.638274,0.595102
0.100025,0.100025,1.375000,-16.143845,-21.087534,-1.499995,92.867045,2748929.803608,-1993927.393313,15.511523,0.152720,1,0.553953,0.650346
0.102025,0.102025,1.375000,-16.175810,-12.226720,-1.303247,103.522683,2123841.970285,-1791515.183722,15.523863,12.096547,1,0.556248,0.698858
0.104025,0.104025,1.375000,-16.196655,-9.099665,-1.086584,112.789217,1790651.540174,-1580387.885063,15.559547,23.497165,1,0.562218,0.737541
0.106025,0.106025,1.375000,-16.212938,-7.450924,-0.852799,120.671715,1566801.919400,-1377458.305776,15.617489,34.354573,1,0.570740,0.770622
0.108025,0.108025,1.375000,-16.226103,-5.545980,-0.604590,127.247884,1400282.001775,-1191160.876241,15.696603,44.668771,1,0.580845,0.800053
0.110025,0.110025,1.375000,-16.234294,-2.731730,-0.344434,132.658103,1259253.407484,-1026963.299250,15.795802,54.439759,1,0.591796,0.826903
0.112025,0.112025,1.375000,-16.236878,0.236785,-0.074526,137.033864,1106766.472155,-881988.117175,15.914000,63.667537,1,0.603022,0.850801
0.114025,0.114025,1.375000,-16.233662,2.880957,0.203196,140.502916,988722.593053,-754137.900909,16.050110,72.352106,1,0.614109,0.871662
0.116025,0.116025,1.375000,-16.224687,5.953699,0.487040,143.189015,815542.904109,-647063.172751,16.203047,80.493465,1,0.624779,0.890590
0.118025,0.118025,1.375000,-16.209361,9.323366,0.775578,145.226799,808600.313407,-560267.422225,16.371722,88.091613,1,0.634915,0.907912
0.120025,0.120025,1.375000,-16.187905,11.852637,1.067641,146.736868,678712.386023,-487336.646898,16.555051,95.146552,1,0.644486,0.922779
0.122025,0.122025,1.375000,-16.162108,13.931797,1.362259,147.802345,609949.417696,-428103.043068,16.751946,101.658281,1,0.653459,0.935877
0.124025,0.124025,1.375000,-16.132671,15.305694,1.658637,148.513754,514493.440517,-379951.681820,16.961322,107.626800,1,0.661893,0.947201
0.126025,0.126025,1.375000,-16.101942,15.195917,1.956126,148.921081,415188.318777,-336250.912193,17.182091,113.052110,1,0.669783,0.956129
0.128025,0.128025,1.375000,-16.072071,14.626805,2.254148,149.057851,352698.995430,-299577.376416,17.413168,117.934209,1,0.677107,0.963794
0.130025,0.130025,1.375000,-16.043892,13.489914,2.552207,148.967616,272958.318364,-267897.606419,17.653466,122.273099,1,0.683909,0.970207
0.132025,0.132025,1.375000,-16.018650,11.742211,2.849879,148.675750,252175.476752,-239165.024520,17.901898,126.068779,1,0.690192,0.975418
0.134025,0.134025,1.375000,-15.996830,10.126419,3.146784,148.209627,227215.094598,-215889.956917,18.157379,129.321249,1,0.695989,0.980238
0.136025,0.136025,1.375000,-15.978290,8.473423,3.442609,147.601301,195893.109867,-196502.907459,18.418821,132.030509,1,0.701365,0.984592
0.138025,0.138025,1.375000,-15.962967,6.850160,3.737095,146.876345,157784.106051,-180527.748408,18.685139,134.196559,1,0.706378,0.988624
0.140025,0.140025,1.375000,-15.951119,5.183426,4.030026,146.048656,206444.546444,-166519.709935,18.955245,135.819400,1,0.711046,0.992327
0.142025,0.142025,1.375000,-15.942246,3.715639,4.321214,145.139439,168819.946781,-155227.706660,19.228054,136.899030,1,0.715429,0.995962
0.144025,0.144025,1.375000,-15.936271,2.391267,4.610512,144.158955,170414.446700,-145554.784783,19.502479,137.435451,1,0.719545,0.999536
0.146025,0.146025,1.375000,-15.933130,0.887234,4.897781,143.111741,162702.868768,-135068.883356,19.777434,137.428662,1,0.723394,1.002729
0.148025,0.148025,1.375000,-15.932956,-0.609315,5.182885,141.992952,141534.407223,-123765.180551,20.051832,136.878663,1,0.726941,1.005711
0.150025,0.150025,1.375000,-15.935616,-1.920795,5.465672,140.796578,162052.834715,-111841.223778,20.324586,135.785454,1,0.730149,1.008655
0.152025,0.152025,1.375000,-15.940532,-2.976898,5.745988,139.521006,128392.464890,-99343.713047,20.594611,134.149035,1,0.733003,1.011604
0.154025,0.154025,1.375000,-15.947534,-3.996540,6.023664,138.154923,137888.052332,-84565.054014,20.860820,131.969407,1,0.735454,1.014328
0.156025,0.156025,1.375000,-15.956513,-5.008945,6.298502,136.681684,112716.175552,-66745.353363,21.122127,129.246568,1,0.737439,1.016730
0.158025,0.158025,1.375000,-15.967414,-5.829262,6.570266,135.079520,108233.158294,-46205.743664,21.377444,125.980520,1,0.738883,1.018942
0.160025,0.160025,1.375000,-15.979627,-6.351291,6.838682,133.333706,99769.313284,-23370.637756,21.625687,122.171262,1,0.739751,1.021020
0.162025,0.162025,1.375000,-15.992621,-6.602018,7.103448,131.427464,89818.029706,2036.560649,21.865767,117.818794,1,0.740011,1.022888
0.164025,0.164025,1.375000,-16.005782,-6.475891,7.364224,129.344663,88088.450179,29528.415065,22.096600,112.923116,1,0.739648,1.024606
0.166025,0.166025,1.375000,-16.018025,-5.637754,7.620649,127.077910,98262.753500,57067.481011,22.317098,107.484229,1,0.738690,1.026486
