t,t_cmd,A_scale,foot_z,foot_vz,body_z,body_vz,Fn_gpu,Fs_spring,rest_len,Lr_dot,contact,Wact_cum_J,Impulse_cum_Ns
0.000000,0.000000,1.000000,-13.500000,0.000000,0.200000,0.000000,3204.857514,-949000.000000,12.761521,0.000000,1,0.000000,0.000001
0.002025,0.002025,1.000000,-13.520772,-19.795251,0.204213,3.952684,0.000000,-807923.758817,12.761521,0.000000,0,0.000000,0.000001
0.004025,0.004025,1.000000,-13.577639,-36.337669,0.215231,6.853490,0.000000,-650018.545159,12.761521,0.000000,0,0.000000,0.000001
0.006025,0.006025,1.000000,-13.664315,-49.614934,0.230958,8.665912,0.000000,-483021.400707,12.761521,0.000000,0,0.000000,0.000001
0.008025,0.008025,1.000000,-13.774146,-59.533368,0.249178,9.358723,0.000000,-315488.015939,12.761521,0.000000,0,0.000000,0.000001
0.010025,0.010025,1.000000,-13.900458,-66.160203,0.267664,8.954335,0.000000,-154926.295901,12.761521,0.000000,0,0.000000,0.000001
0.012025,0.012025,1.000000,-14.036853,-69.700443,0.284286,7.521082,0.000000,-7594.143313,12.761521,0.000000,0,0.000000,0.000001
0.014025,0.014025,1.000000,-14.177464,-70.470500,0.297085,5.164434,0.000000,121621.913665,12.761521,0.000000,0,0.000000,0.000001
0.016025,0.016025,1.000000,-14.317143,-68.870190,0.304347,2.017664,0.000000,229251.984255,12.761521,0.000000,0,0.000000,0.000001
0.018025,0.018025,1.000000,-14.451604,-65.354527,0.304643,-1.767557,0.000000,313219.490911,12.761521,0.000000,0,0.000000,0.000001
0.020025,0.020025,1.000000,-14.577501,-60.406602,0.296858,-6.030198,0.000000,372758.884628,12.761521,0.000000,0,0.000000,0.000001
0.022025,0.022025,1.000000,-14.692464,-54.512612,0.280202,-10.608195,0.000000,408285.439088,12.761521,0.000000,0,0.000000,0.000001
0.024025,0.024025,1.000000,-14.795080,-48.139875,0.254203,-15.345774,0.000000,421228.908657,12.761521,0.000000,0,0.000000,0.000001
0.026025,0.026025,1.000000,-14.884832,-41.718440,0.218690,-20.099586,0.000000,413842.964135,12.761521,0.000000,0,0.000000,0.000001
0.028025,0.028025,1.000000,-14.962018,-35.626654,0.173761,-24.743514,0.000000,389001.903710,12.761521,0.000000,0,0.000000,0.000001
0.030025,0.030025,1.000000,-15.027627,-30.180837,0.119746,-29.172120,0.000000,349995.261685,12.761521,0.000000,0,0.000000,0.000001
0.032025,0.032025,1.000000,-15.083214,-25.629000,0.057164,-33.302732,0.000000,300329.700405,12.761521,0.000000,0,0.000000,0.000001
0.034025,0.034025,1.000000,-15.130758,-22.148384,-0.013325,-37.076270,0.000000,243546.071853,12.761521,0.000000,0,0.000000,0.000001
0.036025,0.036025,1.000000,-15.172523,-19.851913,-0.090968,-40.456915,-21195.678720,183085.271248,12.761521,0.000000,1,0.000000,0.000001
0.038025,0.038025,1.000000,-15.210742,-18.545879,-0.174959,-43.427668,24913.738173,120781.453895,12.761521,0.000000,1,0.000000,0.000282
0.040025,0.040025,1.000000,-15.247142,-18.010964,-0.264469,-45.979933,42913.960371,57865.622728,12.761521,0.000000,1,0.000000,0.001005
0.042025,0.042025,1.000000,-15.283504,-18.516911,-0.358663,-48.121235,51677.724720,-2013.829155,12.761521,0.000000,1,0.000000,0.001917
0.044025,0.044025,1.000000,-15.321803,-19.882461,-0.456747,-49.878309,79366.154424,-57418.541745,12.761521,0.000000,1,0.000000,0.003128
0.046025,0.046025,1.000000,-15.363117,-21.348996,-0.557976,-51.275761,153646.920879,-110638.066722,12.761521,0.000000,1,0.000000,0.005327
0.048025,0.048025,1.000000,-15.407536,-22.753130,-0.661650,-52.328910,238172.110514,-161857.598964,12.761521,0.000000,1,0.000000,0.008625
0.050025,0.050025,1.000000,-15.453333,-22.501784,-0.767076,-53.022977,470933.981925,-219891.924331,12.761521,0.000000,1,0.000000,0.014692
0.052025,0.052025,1.000000,-15.495797,-19.482204,-0.873462,-53.279352,577166.921262,-293419.056718,12.761521,0.000000,1,0.000000,0.024809
0.054025,0.054025,1.000000,-15.531509,-16.385645,-0.979845,-53.021446,611485.471302,-370791.709708,12.761521,0.000000,1,0.000000,0.036528
0.056025,0.056025,1.000000,-15.563023,-15.043098,-1.085212,-52.277576,680823.298488,-439809.072596,12.761521,0.000000,1,0.000000,0.047959
0.058025,0.058025,1.000000,-15.592412,-14.753459,-1.188629,-51.088182,598783.884476,-501491.455628,12.761521,0.000000,1,0.000000,0.059637
0.060025,0.060025,1.000000,-15.621987,-14.787495,-1.289274,-49.515456,609919.242845,-556994.889160,12.761521,0.000000,1,0.000000,0.072164
0.062025,0.062025,1.000000,-15.651933,-15.319305,-1.386416,-47.595048,584389.223058,-604806.081063,12.761521,0.000000,1,0.000000,0.085227
0.064025,0.064025,1.000000,-15.682299,-15.185435,-1.479399,-45.364397,745468.028237,-650302.252146,12.761521,0.000000,1,0.000000,0.099933
0.066025,0.066025,1.000000,-15.712139,-14.658604,-1.567622,-42.843794,781785.836807,-692528.021317,12.761521,0.000000,1,0.000000,0.115871
0.068025,0.068025,1.000000,-15.740372,-13.412893,-1.650527,-40.048937,895977.812305,-733659.106775,12.761521,0.000000,1,0.000000,0.133369
0.070025,0.070025,1.000000,-15.765257,-11.344185,-1.727565,-36.978592,931223.156364,-775275.267091,12.761521,0.000000,1,0.000000,0.152498
0.072025,0.072025,1.000000,-15.786429,-10.040834,-1.798188,-33.649083,971790.659694,-809354.413890,12.761521,0.000000,1,0.000000,0.171640
0.074025,0.074025,1.000000,-15.805397,-8.763245,-1.861941,-30.116402,1022180.985204,-838116.150739,12.761521,0.000000,1,0.000000,0.191368
0.076025,0.076025,1.000000,-15.821683,-7.484852,-1.918444,-26.406755,1010466.088080,-861913.603511,12.761521,0.000000,1,0.000000,0.211613
0.078025,0.078025,1.000000,-15.835559,-6.454468,-1.967380,-22.558446,1041602.204107,-879167.741820,12.761521,0.000000,1,0.000000,0.232036
0.080025,0.080025,1.000000,-15.847028,-5.102976,-2.008512,-18.607725,1015603.845481,-892705.772230,12.761538,1.332115,1,0.000001,0.253073
0.082025,0.082025,1.000000,-15.856557,-4.703199,-2.041563,-14.390995,1140362.606915,-987993.536866,12.865950,100.709904,1,0.009846,0.273994
0.084025,0.084025,1.000000,-15.867446,-6.675419,-2.065208,-9.063128,1122593.740524,-1221214.612955,13.154896,185.865473,1,0.041858,0.295841
0.086025,0.086025,1.000000,-15.884740,-10.822584,-2.076383,-1.831051,1455893.414773,-1556708.725256,13.599931,256.798820,1,0.103838,0.321313
0.088025,0.088025,1.000000,-15.910900,-15.518798,-2.070647,7.902169,1832929.300998,-1968021.866649,14.172610,313.509945,1,0.205040,0.353751
0.090025,0.090025,1.000000,-15.946289,-19.969528,-2.042551,20.545295,2243829.612734,-2426457.266639,14.844489,355.998849,1,0.353043,0.395172
0.092025,0.092025,1.000000,-15.991839,-25.229420,-1.986047,36.281491,2726757.434535,-2894155.810168,15.587124,384.265531,1,0.551007,0.445082
0.094025,0.094025,1.000000,-16.046421,-29.413320,-1.894920,55.116931,3228943.517073,-3350537.016610,16.372070,398.309992,1,0.796652,0.505370
