t,t_cmd,A_scale,foot_z,foot_vz,body_z,body_vz,Fn_gpu,Fs_spring,rest_len,Lr_dot,contact,Wact_cum_J,Impulse_cum_Ns
0.032025,0.032025,1.000000,-15.083215,-25.629002,0.057163,-33.302785,0.000000,300329.358761,12.761521,0.000000,0,0.000000,0.000001
0.034025,0.034025,1.000000,-15.130760,-22.148393,-0.013326,-37.076321,0.000000,243545.695901,12.761521,0.000000,0,0.000000,0.000001
0.036025,0.036025,1.000000,-15.172524,-19.851930,-0.090969,-40.456963,-21194.200973,183084.880331,12.761521,0.000000,1,0.000000,0.000001
0.038025,0.038025,1.000000,-15.210744,-18.545887,-0.174961,-43.427713,24915.750703,120780.978442,12.761521,0.000000,1,0.000000,0.000282
0.040025,0.040025,1.000000,-15.247144,-18.010970,-0.264470,-45.979975,42914.510434,57865.087917,12.761521,0.000000,1,0.000000,0.001005
0.042025,0.042025,1.000000,-15.283505,-18.516923,-0.358665,-48.121273,51677.301259,-2014.369592,12.761521,0.000000,1,0.000000,0.001917
0.044025,0.044025,1.000000,-15.321805,-19.882457,-0.456748,-49.878343,79373.008376,-57419.186956,12.761521,0.000000,1,0.000000,0.003127
0.046025,0.046025,1.000000,-15.363118,-21.349016,-0.557978,-51.275791,153638.556438,-110638.636454,12.761521,0.000000,1,0.000000,0.005327
0.048025,0.048025,1.000000,-15.407537,-22.753139,-0.661652,-52.328936,238163.815922,-161858.235947,12.761521,0.000000,1,0.000000,0.008625
0.050025,0.050025,1.000000,-15.453334,-22.501721,-0.767078,-53.022998,470938.836444,-219892.918083,12.761521,0.000000,1,0.000000,0.014692
0.052025,0.052025,1.000000,-15.495798,-19.482021,-0.873464,-53.279365,577182.951652,-293420.843872,12.761521,0.000000,1,0.000000,0.024809
0.054025,0.054025,1.000000,-15.531510,-16.385350,-0.979848,-53.021442,611438.043700,-370794.483490,12.761521,0.000000,1,0.000000,0.036528
0.056025,0.056025,1.000000,-15.563023,-15.043277,-1.085214,-52.277557,680960.342605,-439809.653834,12.761521,0.000000,1,0.000000,0.047959
0.058025,0.058025,1.000000,-15.592412,-14.753438,-1.188631,-51.088139,598845.421615,-501493.541145,12.761521,0.000000,1,0.000000,0.059637
0.060025,0.060025,1.000000,-15.621987,-14.787633,-1.289276,-49.515420,609733.234444,-556995.226651,12.761521,0.000000,1,0.000000,0.072164
0.062025,0.062025,1.000000,-15.651937,-15.315776,-1.386418,-47.595056,585581.513860,-604822.585089,12.761521,0.000000,1,0.000000,0.085231
0.064025,0.064025,1.000000,-15.682296,-15.184329,-1.479401,-45.364308,733331.800780,-650311.222187,12.761521,0.000000,1,0.000000,0.099931
0.066025,0.066025,1.000000,-15.712147,-14.676995,-1.567624,-42.843895,783190.573930,-692431.464769,12.761521,0.000000,1,0.000000,0.115852
0.068025,0.068025,1.000000,-15.740384,-13.405606,-1.650529,-40.049167,898352.126078,-733687.390823,12.761521,0.000000,1,0.000000,0.133377
0.070025,0.070025,1.000000,-15.765268,-11.339362,-1.727567,-36.978851,928428.001203,-775292.971985,12.761521,0.000000,1,0.000000,0.152501
0.072025,0.072025,1.000000,-15.786433,-10.033263,-1.798191,-33.649251,977263.553523,-809392.283207,12.761521,0.000000,1,0.000000,0.171648
0.074025,0.074025,1.000000,-15.805356,-8.738271,-1.861943,-30.115697,1020780.508882,-838276.575606,12.761521,0.000000,1,0.000000,0.191395
0.076025,0.076025,1.000000,-15.821626,-7.507671,-1.918445,-26.405462,1008114.894390,-861844.942202,12.761521,0.000000,1,0.000000,0.211593
0.078025,0.078025,1.000000,-15.835537,-6.485800,-1.967378,-22.557554,1039442.606754,-879024.756681,12.761521,0.000000,1,0.000000,0.232007
0.080025,0.080025,1.000000,-15.847063,-5.154072,-2.008510,-18.607849,1035273.308416,-892408.619787,12.761529,0.592216,1,0.000001,0.253026
0.082025,0.082025,1.000000,-15.856485,-4.400941,-2.041619,-14.503251,1100611.012010,-938966.293775,12.808663,45.839955,1,0.004325,0.273950
0.084025,0.084025,1.000000,-15.865806,-5.125378,-2.066068,-9.885344,1023204.345733,-1045052.754444,12.942079,86.873704,1,0.017582,0.294899
0.086025,0.086025,1.000000,-15.877586,-6.762029,-2.080450,-4.393529,1220371.993827,-1200611.778718,13.153349,123.693460,1,0.041343,0.317628
0.088025,0.088025,1.000000,-15.893143,-8.673731,-2.082708,2.269877,1386062.522133,-1396788.103906,13.434044,156.299225,1,0.077846,0.343588
0.090025,0.090025,1.000000,-15.912743,-10.912952,-2.070245,10.342879,1611300.884565,-1622035.739579,13.775736,184.690999,1,0.129506,0.373464
0.092025,0.092025,1.000000,-15.936794,-13.299327,-2.040066,19.985884,1858055.732147,-1865877.672818,14.169998,208.868781,1,0.198397,0.407908
0.094025,0.094025,1.000000,-15.965585,-15.557353,-1.988934,31.285133,2071353.654410,-2118573.188261,14.608402,228.832571,1,0.285890,0.447441
0.096025,0.096025,1.000000,-15.999457,-18.312342,-1.913507,44.254125,2306422.871680,-2366100.835802,15.082519,244.582370,1,0.392378,0.491492
0.098025,0.098025,1.000000,-16.038453,-20.582294,-1.810495,58.839155,2570603.137170,-2603124.353755,15.583922,256.118178,1,0.517140,0.540883
0.100025,0.100025,1.000000,-16.081967,-22.925677,-1.676758,74.933864,2812346.444843,-2817585.152426,16.104183,263.439993,1,0.658366,0.594724
0.102025,0.102025,1.000000,-16.130499,-25.433408,-1.509457,92.349982,2978195.530818,-2999447.881161,16.634873,266.547818,1,0.812931,0.652346
0.104025,0.104025,1.000000,-16.183442,-27.307195,-1.306179,110.857891,3178897.967180,-3144703.975024,17.167565,265.441650,1,0.976791,0.713886
0.106025,0.106025,1.000000,-16.239686,-29.101262,-1.065000,130.188743,3212387.302524,-3243664.778682,17.693830,260.121491,1,1.145162,0.777933
0.108025,0.108025,1.000000,-16.299656,-31.127579,-0.784613,149.999346,3260063.008992,-3287402.879294,18.205241,250.587341,1,1.312453,0.843191
0.110025,0.110025,1.000000,-16.363600,-32.611635,-0.464447,169.903267,3292324.395521,-3273455.957096,18.693370,236.839199,1,1.472809,0.909266
0.112025,0.112025,1.000000,-16.429382,-33.246150,-0.104696,189.521627,3261338.734655,-3199802.945951,19.149789,218.877065,1,1.620795,0.975319
0.114025,0.114025,1.000000,-16.495633,-32.320071,0.293648,208.439007,3260998.429386,-3066652.673967,19.566069,196.700940,1,1.751401,1.040837
0.116025,0.116025,1.000000,-16.558075,-30.767665,0.728808,226.278409,3001790.867654,-2869097.953362,19.933783,170.310824,1,1.860847,1.103683
0.118025,0.118025,1.000000,-16.617539,-28.296744,1.198147,242.563505,2896400.449284,-2605061.484418,20.244503,139.706715,1,1.946126,1.162823
0.120025,0.120025,1.000000,-16.669395,-23.589205,1.698147,256.902257,2564914.898279,-2282841.737586,20.489800,104.888616,1,2.006351,1.218304
0.122025,0.122025,1.000000,-16.712561,-19.485527,2.224490,268.851965,2251149.528777,-1887744.675675,20.661248,65.856524,1,2.042413,1.266018
0.124025,0.124025,1.000000,-16.745366,-13.218268,2.771934,277.974770,1823491.138324,-1434441.672223,20.750417,22.610441,1,2.057573,1.307387
0.126025,0.126025,1.000000,-16.764293,-5.365380,3.334433,283.892364,1437044.190912,-934250.491485,20.761521,0.000000,1,2.059073,1.340736
0.128025,0.128025,1.000000,-16.767645,2.171909,3.905395,286.493099,940433.121724,-445496.881005,20.761521,0.000000,1,2.059073,1.363791
0.130025,0.130025,1.000000,-16.755337,10.394525,4.478326,285.936548,547830.644319,11804.560222,20.761521,0.000000,1,2.059073,1.378086
0.132025,0.132025,1.000000,-16.724138,20.917167,5.047161,282.485787,200590.415718,422584.020803,20.761521,0.000000,1,2.059073,1.386010
0.134025,0.134025,1.000000,-16.671556,31.849211,5.606417,276.437345,-113162.188843,790648.725873,20.761521,0.000000,1,2.059073,1.386922
0.136025,0.136025,1.000000,-16.594927,45.251671,6.151217,268.122292,-220366.712995,1100605.633661,20.761521,0.000000,1,2.059073,1.386922
0.138025,0.138025,1.000000,-16.487600,62.336722,6.677458,257.981040,-309206.661912,1338983.633417,20.761521,0.000000,1,2.059073,1.386922
0.140025,0.140025,1.000000,-16.343216,82.064913,7.181976,246.496123,-355000.281872,1504878.153340,20.761521,0.000000,1,2.059073,1.386922
0.142025,0.142025,1.000000,-16.156975,103.688094,7.662577,234.156661,-478844.472896,1598222.803258,20.761521,0.000000,1,2.059073,1.386922
0.144025,0.144025,1.000000,-15.928345,124.968984,8.118002,221.392623,-500259.886263,1630752.342302,20.761521,0.000000,1,2.059073,1.386922
0.146025,0.146025,1.000000,-15.655524,147.504548,8.547842,208.648922,-451587.711206,1594731.212884,20.761521,0.000000,1,2.059073,1.386922
0.148025,0.148025,1.000000,-15.338707,168.915681,8.952567,196.331577,-340768.508772,1504678.529936,20.761521,0.000000,1,2.059073,1.386922
0.150025,0.150025,1.000000,-14.980075,189.318258,9.333385,184.785865,-254627.934310,1364770.893098,20.761521,0.000000,1,2.059073,1.386922
0.152025,0.152025,1.000000,-14.582891,207.230238,9.692149,174.304494,-285235.868201,1188456.952806,20.761521,0.000000,1,2.059073,1.386922
0.154025,0.154025,1.000000,-14.152915,222.087048,10.031202,165.089632,-151774.910116,986813.613879,20.761521,0.000000,1,2.059073,1.386922
0.156025,0.156025,1.000000,-13.695889,234.000285,10.353241,157.288811,-181279.226756,767565.005146,20.761521,0.000000,1,2.059073,1.386922
0.158025,0.158025,1.000000,-13.218958,242.215676,10.661169,150.966916,-114530.351183,543789.625211,20.761521,0.000000,1,2.059073,1.386922
0.160025,0.160025,1.000000,-12.729145,246.864920,10.957961,146.130034,-42732.234598,323798.901475,20.761521,0.000000,1,2.059073,1.386922
0.162025,0.162025,1.000000,-12.233301,248.411623,11.246545,142.728516,-37183.301191,113766.548027,20.761521,0.000000,1,2.059073,1.386936
0.164025,0.164025,1.000000,-11.737985,246.505874,11.529699,140.663290,16123.872054,-76703.481689,20.761521,0.000000,1,2.059073,1.386991
0.166025,0.166025,1.000000,-11.249214,241.941222,11.809957,139.782612,58289.989856,-233731.496456,20.749259,-23.742786,1,2.058812,1.387635
0.168025,0.168025,1.000000,-10.771678,235.535908,12.089323,139.656687,58618.486246,-297850.752876,20.657930,-66.883534,1,2.056263,1.388692
0.170025,0.170025,1.000000,-10.307464,228.821558,12.368666,139.660477,60582.252655,-274517.871194,20.484534,-105.810291,1,2.051205,1.389829
0.172025,0.172025,1.000000,-9.855906,223.057922,12.647693,139.267540,36866.718455,-181057.148539,20.237498,-140.523057,1,2.045521,1.390721
0.174025,0.174025,1.000000,-9.414093,219.192521,12.925178,138.070291,-11942.100178,-35476.975559,19.925251,-171.021831,1,2.042132,1.391094
0.176025,0.176025,1.000000,-8.977430,217.933061,13.199202,135.783191,-33991.313119,143899.129944,19.556220,-197.306613,1,2.044173,1.391149
0.178025,0.178025,1.000000,-8.540142,219.857631,13.467400,132.242172,-54001.699052,338547.595580,19.138834,-219.377404,1,2.054338,1.391149
0.180025,0.180025,1.000000,-8.095815,224.992325,13.727195,127.399009,-101941.640653,532525.901035,18.681520,-237.234203,1,2.074407,1.391149
0.182025,0.182025,1.000000,-7.638025,233.195555,13.976026,121.309714,-118450.864157,711253.525718,18.192706,-250.877011,1,2.104992,1.391149
0.184025,0.184025,1.000000,-7.161167,243.892266,14.211530,114.114548,-165854.708834,863648.646814,17.680821,-260.305827,1,2.145506,1.391149
0.186025,0.186025,1.000000,-6.660666,256.747803,14.431695,106.024003,-184457.365044,979014.231662,17.154292,-265.520651,1,2.194244,1.391149
0.188025,0.188025,1.000000,-6.132888,270.941368,14.635000,97.310497,-228702.323618,1050673.972470,16.621548,-266.521484,1,2.248531,1.391149
0.190025,0.190025,1.000000,-5.576115,285.631827,14.820502,88.278309,-252077.251324,1074440.243681,16.091016,-263.308326,1,2.305125,1.391149
0.192025,0.192025,1.000000,-4.990018,300.212815,14.987895,79.257921,-228665.775027,1046894.278728,15.571124,-255.881175,1,2.360490,1.391149
0.194025,0.194025,1.000000,-4.375874,313.505221,15.137548,70.589336,-205508.672029,969570.804266,15.070300,-244.240034,1,2.411182,1.391149
0.196025,0.196025,1.000000,-3.736311,325.526556,15.270505,62.611863,-198316.824482,839826.361658,14.596973,-228.384900,1,2.454191,1.391149
0.198025,0.198025,1.000000,-3.075264,335.187793,15.388489,55.655302,-102706.009104,662277.126806,14.159570,-208.315776,1,2.487246,1.391149
0.200025,0.200025,1.000000,-2.397784,341.847049,15.493860,50.030889,-96135.688408,440780.712016,13.766519,-184.032659,1,2.509113,1.391149
0.202025,0.202025,1.000000,-1.710683,344.571596,15.589563,46.009796,-39093.541291,182544.907621,13.426249,-155.535551,1,2.519885,1.391149
0.204025,0.204025,1.000000,-1.022280,343.072806,15.679041,43.815687,22530.202124,-106890.047708,13.147187,-122.824452,1,2.521110,1.391239
0.206025,0.206025,1.000000,-0.341668,336.764729,15.766136,43.628903,83736.723211,-419660.625967,12.937760,-85.899361,1,2.515782,1.392225
0.208025,0.208025,1.000000,0.321305,325.517688,15.855006,45.581892,161942.804773,-749470.625587,12.806398,-44.760278,1,2.508316,1.394697
0.210025,0.210025,1.000000,0.956220,308.759631,15.950024,49.758156,206576.229635,-1087346.980495,12.761521,0.000000,1,2.504444,1.398319
0.212025,0.212025,1.000000,1.552499,287.067273,16.055630,56.100022,308460.917002,-1385837.118957,12.761521,0.000000,1,2.504444,1.403518
0.214025,0.214025,1.000000,2.101126,261.171059,16.175742,64.148577,298137.206257,-1599205.035860,12.761521,0.000000,1,2.504444,1.409604
0.216025,0.216025,1.000000,2.594655,232.367367,16.313193,73.329383,360998.930578,-1727616.793170,12.761521,0.000000,1,2.504444,1.416199
0.218025,0.218025,1.000000,3.028864,202.131608,16.469684,83.091938,342395.645726,-1775904.768136,12.761521,0.000000,1,2.504444,1.423086
0.220025,0.220025,1.000000,3.402582,171.998064,16.645857,92.931495,325759.104605,-1752645.463263,12.761521,0.000000,1,2.504444,1.430307
0.222025,0.222025,1.000000,3.716286,142.393384,16.841392,102.385076,335966.516443,-1662996.440205,12.761521,0.000000,1,2.504444,1.436906
0.224025,0.224025,1.000000,3.972563,114.384512,17.055099,111.052389,242904.794981,-1517673.667874,12.761521,0.000000,1,2.504444,1.442716
0.226025,0.226025,1.000000,4.175762,89.745855,17.285057,118.604448,293686.939540,-1332797.473220,12.761521,0.000000,1,2.504444,1.448586
0.228025,0.228025,1.000000,4.333221,68.741397,17.528797,124.820416,249175.157048,-1119560.700126,12.761521,0.000000,1,2.504444,1.454058
0.230025,0.230025,1.000000,4.452488,51.409324,17.783483,129.549739,256266.351909,-888187.802785,12.761521,0.000000,1,2.504444,1.458756
0.232025,0.232025,1.000000,4.540657,37.537365,18.046041,132.700029,203644.501839,-647172.795647,12.761521,0.000000,1,2.504444,1.462161
0.234025,0.234025,1.000000,4.605092,27.740179,18.313271,134.246028,87197.785656,-409158.461843,12.761521,0.000000,1,2.504444,1.464813
0.236025,0.236025,1.000000,4.653807,21.770300,18.582007,134.238916,91971.113622,-182645.478053,12.761521,0.000000,1,2.504444,1.466663
0.238025,0.238025,1.000000,4.694187,19.082150,18.849243,132.781488,8433.037150,26316.611724,12.761521,0.000000,1,2.504444,1.467442
0.240025,0.240025,1.000000,4.732099,19.314376,19.112200,130.003269,-47324.138017,212454.702582,12.761521,0.000000,1,2.504444,1.467597
0.242025,0.242025,1.000000,4.773515,22.411886,19.368410,126.081637,-29753.894355,369385.040633,12.761521,0.000000,1,2.504444,1.467627
0.244025,0.244025,1.000000,4.823386,27.681994,19.615788,121.216931,-107709.446506,495282.061322,12.761521,0.000000,1,2.504444,1.467627
0.246025,0.246025,1.000000,4.885139,34.285627,19.852655,115.613845,-106742.707480,590799.874504,12.761521,0.000000,1,2.504444,1.467627
0.248025,0.248025,1.000000,4.961823,42.331738,20.077751,109.490685,-74557.866936,652634.808473,12.761521,0.000000,1,2.504444,1.467627
0.250025,0.250025,1.000000,5.055435,50.936075,20.290259,103.063239,-93129.710920,683768.635807,12.761521,0.000000,1,2.504444,1.467627
0.252025,0.252025,1.000000,5.166676,60.057807,20.489772,96.529427,-104872.914429,684406.055010,12.761521,0.000000,1,2.504444,1.467627
0.254025,0.254025,1.000000,5.295746,68.787229,20.676271,90.077022,-163199.496531,659838.283171,12.761521,0.000000,1,2.504444,1.467627
0.256025,0.256025,1.000000,5.441710,77.044169,20.850082,83.865193,-104719.412096,612389.904686,12.761521,0.000000,1,2.504444,1.467627
0.258025,0.258025,1.000000,5.603236,84.301900,21.011833,78.032437,-161472.824477,547138.298716,12.761521,0.000000,1,2.504444,1.467627
0.260025,0.260025,1.000000,5.778305,90.455624,21.162396,72.686624,-90974.697420,467732.451342,12.761521,0.000000,1,2.504444,1.467627
0.262025,0.262025,1.000000,5.964462,95.292134,21.302831,67.906644,-60736.309416,378774.177977,12.761521,0.000000,1,2.504444,1.467627
0.264025,0.264025,1.000000,6.158878,98.745673,21.434320,63.739718,-67461.167086,284415.290618,12.761521,0.000000,1,2.504444,1.467627
0.266025,0.266025,1.000000,6.358496,100.529557,21.558114,60.203864,-38725.278882,190029.932389,12.761521,0.000000,1,2.504444,1.467631
0.268025,0.268025,1.000000,6.560189,100.865190,21.675469,57.289625,-34848.072408,98381.908493,12.761521,0.000000,1,2.504444,1.467631
0.270025,0.270025,1.000000,6.760969,99.708632,21.787600,54.964995,-10800.314708,13289.329226,12.761521,0.000000,1,2.504444,1.467635
0.272025,0.272025,1.000000,6.958165,97.346474,21.895637,53.180463,-4684.099988,-63529.663583,12.761521,0.000000,1,2.504444,1.467843
0.274025,0.274025,1.000000,7.149357,93.752677,22.000599,51.871331,21841.543649,-129196.306590,12.761521,0.000000,1,2.504444,1.468299
0.276025,0.276025,1.000000,7.332745,89.518645,22.103364,50.966831,36655.389721,-184625.075347,12.761521,0.000000,1,2.504444,1.469195
0.278025,0.278025,1.000000,7.506551,84.139015,22.204663,50.384548,-26279.735187,-225460.972216,12.761521,0.000000,1,2.504444,1.469951
0.280025,0.280025,1.000000,7.667965,77.636080,22.305025,50.010117,20104.512087,-249398.023902,12.761521,0.000000,1,2.504444,1.470446
0.282025,0.282025,1.000000,7.817153,71.700955,22.404785,49.770460,74823.957437,-265109.694033,12.761521,0.000000,1,2.504444,1.471646
0.284025,0.284025,1.000000,7.954475,65.714351,22.504148,49.599802,43559.401840,-269965.514973,12.761521,0.000000,1,2.504444,1.472979
0.286025,0.286025,1.000000,8.079432,59.399004,22.603172,49.418876,88707.881555,-262477.236985,12.761521,0.000000,1,2.504444,1.473983
0.288025,0.288025,1.000000,8.192438,53.615070,22.701770,49.165230,51090.013609,-247706.259811,12.761521,0.000000,1,2.504444,1.475269
0.290025,0.290025,1.000000,8.293943,47.881886,22.799740,48.783127,27883.540328,-224111.874350,12.761521,0.000000,1,2.504444,1.476224
0.292025,0.292025,1.000000,8.384310,42.561112,22.896769,48.220724,-1934.748571,-194363.808576,12.761521,0.000000,1,2.504444,1.477049
0.294025,0.294025,1.000000,8.464360,37.570967,22.992459,47.441316,33148.968957,-159327.180704,12.761521,0.000000,1,2.504444,1.477615
0.296025,0.296025,1.000000,8.535151,33.331367,23.086351,46.421120,19989.522853,-122578.971171,12.761521,0.000000,1,2.504444,1.478151
0.298025,0.298025,1.000000,8.597885,29.620093,23.177947,45.148860,11905.368234,-84580.879802,12.761521,0.000000,1,2.504444,1.478468
