t,t_cmd,A_scale,foot_z,foot_vz,body_z,body_vz,Fn_gpu,Fs_spring,rest_len,Lr_dot,contact,Wact_cum_J,Impulse_cum_Ns
0.108025,0.108025,1.286719,-16.099280,-11.144657,-1.179432,95.769385,1979282.499281,-1881038.717659,15.621871,110.966637,1,0.459588,0.700164
0.110025,0.110025,1.286719,-16.120904,-10.280559,-0.977314,106.155782,2022267.832431,-1824311.639288,15.835417,102.257162,1,0.499195,0.740038
0.112025,0.112025,1.286719,-16.139370,-8.200903,-0.754857,116.086695,1933780.779100,-1743281.616054,16.029613,91.617610,1,0.533889,0.779729
0.114025,0.114025,1.286719,-16.154081,-6.616203,-0.513160,125.367598,1801400.073711,-1628434.117415,16.200601,79.047979,1,0.562776,0.816963
0.116025,0.116025,1.286719,-16.165231,-4.498481,-0.253744,133.781797,1697230.339841,-1483728.261507,16.344518,64.548270,1,0.585230,0.852137
0.118025,0.118025,1.286719,-16.171598,-1.761044,0.021457,141.133737,1564759.389295,-1309946.743806,16.457507,48.118484,1,0.601074,0.884737
0.120025,0.120025,1.286719,-16.171912,1.446768,0.310125,147.232808,1368562.784683,-33583.803457,15.334961,0.142912,1,0.606484,0.914033
0.122025,0.122025,1.286719,-16.149570,18.435427,0.602526,145.044583,544115.051415,101641.637124,15.346508,11.319891,1,0.606419,0.932091
0.124025,0.124025,1.286719,-16.103817,26.446659,0.889631,141.953330,178893.999047,232044.267816,15.379901,21.988538,1,0.605830,0.938577
0.126025,0.126025,1.286719,-16.045286,31.734955,1.169728,138.075749,4207.153326,335819.814180,15.434123,32.148851,1,0.604256,0.940029
0.128025,0.128025,1.286719,-15.976923,36.514729,1.441443,133.618005,-75206.896907,405242.507437,15.508158,41.800831,1,0.601478,0.940033
0.130025,0.130025,1.286719,-15.898988,41.458652,1.703854,128.816354,-75654.726278,438446.547986,15.600988,50.944477,1,0.597525,0.940033
0.132025,0.132025,1.286719,-15.810858,46.634856,1.956521,123.913549,-88159.486809,436262.194996,15.711597,59.579790,1,0.592657,0.940033
0.134025,0.134025,1.286719,-15.712757,51.376478,2.199466,119.127272,-60807.084111,404243.545649,15.838968,67.706770,1,0.587279,0.940033
0.136025,0.136025,1.286719,-15.605617,55.489081,2.433118,114.645485,-59264.482143,346427.334136,15.982085,75.325416,1,0.581896,0.940033
0.138025,0.138025,1.286719,-15.491390,58.489080,2.658244,110.615477,-54799.691159,269306.003545,16.139931,82.435730,1,0.577032,0.940033
0.140025,0.140025,1.286719,-15.372581,60.091779,2.875861,107.145904,-53759.379105,178906.646406,16.311489,89.037709,1,0.573190,0.940033
0.142025,0.142025,1.286719,-15.251959,60.250845,3.087171,104.309696,-21599.738840,80282.417751,16.495743,95.131356,1,0.570816,0.940033
0.144025,0.144025,1.286719,-15.132667,58.786117,3.293482,102.140579,-970.307201,-20608.671176,16.691675,100.716669,1,0.570254,0.940034
0.146025,0.146025,1.286719,-15.018001,55.654418,3.496131,100.635783,32666.834901,-118512.808736,16.898271,105.793649,1,0.571721,0.940247
0.148025,0.148025,1.286719,-14.911104,51.141903,3.696417,99.762530,1787.489010,-210145.713187,17.114511,110.362296,1,0.575305,0.941019
0.150025,0.150025,1.286719,-14.814947,44.977650,3.895548,99.460708,30513.397374,-289809.150138,17.339381,114.422609,1,0.580960,0.941807
0.152025,0.152025,1.286719,-14.732219,37.664113,4.094584,99.647484,55963.893855,-356166.476593,17.571863,117.974589,1,0.588511,0.942900
0.154025,0.154025,1.286719,-14.665058,29.446323,4.294409,100.226010,77316.534625,-407318.611198,17.810940,121.018236,1,0.597681,0.944263
0.156025,0.156025,1.286719,-14.615169,20.474515,4.495695,101.087877,60885.970043,-441523.572851,18.055597,123.553550,1,0.608105,0.945713
0.158025,0.158025,1.286719,-14.583660,11.070966,4.698898,102.120623,53252.007662,-458649.760785,18.304816,125.580530,1,0.619362,0.947246
0.160025,0.160025,1.286719,-14.571219,1.431896,4.904241,103.209129,111868.869915,-458528.463063,18.557580,127.099176,1,0.630992,0.948727
0.162025,0.162025,1.286719,-14.577753,-7.854253,5.111727,104.246451,103584.450019,-443809.951884,18.812873,128.109490,1,0.642543,0.950390
0.164025,0.164025,1.286719,-14.602605,-16.795185,5.321152,105.135356,86511.927697,-414801.364231,19.069679,128.611470,1,0.653590,0.951952
0.166025,0.166025,1.286719,-14.644803,-25.209441,5.532130,105.787742,61986.522662,-373156.804189,19.326980,128.605117,1,0.663747,0.953329
0.168025,0.168025,1.286719,-14.703251,-32.985144,5.744104,106.123274,55871.492103,-320404.570463,19.583761,128.090431,1,0.672663,0.954398
0.170025,0.170025,1.286719,-14.776015,-39.479301,5.956375,106.083999,27690.175934,-261495.190547,19.839003,127.067411,1,0.680090,0.955619
0.172025,0.172025,1.286719,-14.860746,-44.765971,6.168156,105.632713,72694.246807,-198139.823378,20.091691,125.536058,1,0.685882,0.956830
0.174025,0.174025,1.286719,-14.954785,-48.988301,6.378604,104.751943,40835.357523,-131932.462960,20.340808,123.496372,1,0.689986,0.957797
0.176025,0.176025,1.286719,-15.055735,-51.631980,6.586843,103.433411,71210.069324,-67499.703799,20.585338,120.948352,1,0.692409,0.959046
0.178025,0.178025,1.286719,-15.159597,-52.234400,6.792033,101.714007,177165.423602,-10392.199402,20.824263,117.891999,1,0.693338,0.961151
0.180025,0.180025,1.286719,-15.263418,-51.542699,6.993412,99.632102,99353.780434,40909.465685,21.056567,114.327313,1,0.692976,0.963418
0.182025,0.182025,1.286719,-15.364125,-48.495119,7.190297,97.240499,331644.911939,78908.136222,21.281233,110.254293,1,0.691581,0.967189
0.184025,0.184025,1.286719,-15.455881,-43.497849,7.382192,94.661735,243473.542036,101498.120450,21.497245,105.672940,1,0.689630,0.972268
0.186025,0.186025,1.286719,-15.535718,-36.143104,7.568811,91.987617,366977.148395,105096.020996,21.703586,100.583254,1,0.687467,0.979471
0.188025,0.188025,1.286719,-15.600291,-28.483399,7.750087,89.329728,364824.116866,98383.750620,21.899239,94.985235,1,0.685461,0.986996
0.190025,0.190025,1.286719,-15.650564,-22.258178,7.926103,86.725458,281377.259074,92087.972673,22.083188,88.878882,1,0.683721,0.993228
0.192025,0.192025,1.286719,-15.689539,-16.892960,8.096948,84.156847,277459.819465,86920.284976,22.254416,82.264196,1,0.682190,0.998726
0.194025,0.194025,1.286719,-15.718868,-12.850859,8.262683,81.610063,152755.208617,87567.127773,22.411906,75.141176,1,0.680831,1.002937
0.196025,0.196025,1.286719,-15.741276,-9.835355,8.423304,79.034345,160788.791329,95632.956772,22.554642,67.509824,1,0.679537,1.006067
0.198025,0.198025,1.286719,-15.758069,-7.050818,8.578706,76.386025,110412.470582,108905.433347,22.681607,59.370138,1,0.678246,1.008734
0.200025,0.200025,1.286719,-15.769723,-4.555825,8.728706,73.626747,87268.944521,128654.142225,22.791783,50.722118,1,0.676941,1.010786
0.202025,0.202025,1.286719,-15.776221,-1.919990,8.873045,70.721516,94277.350625,153215.655836,22.884156,41.565766,1,0.675645,1.012548
0.204025,0.204025,1.286719,-15.777146,0.899625,9.011401,67.640099,56021.423396,182472.513686,22.957708,31.901080,1,0.674419,1.013953
0.206025,0.206025,1.286719,-15.772379,3.735310,9.143384,64.346142,4883.870317,217535.339687,23.011422,21.728060,1,0.673353,1.014746
0.208025,0.208025,1.286719,-15.761999,6.601839,9.268529,60.798198,-3063.499663,258686.922402,23.044281,11.046708,1,0.672579,1.014922
0.210025,0.210025,1.286719,-15.745538,9.829696,9.386292,56.962567,-44827.051191,304108.385011,23.055271,0.000000,1,0.672278,1.014922
0.212025,0.212025,1.286719,-15.722321,13.403930,9.496081,52.834535,-57655.038863,342991.666044,23.055271,0.000000,1,0.672278,1.014922
0.214025,0.214025,1.286719,-15.691528,17.359003,9.597391,48.505971,-67303.238060,364615.917327,23.055271,0.000000,1,0.672278,1.014922
0.216025,0.216025,1.286719,-15.652641,21.444846,9.689936,44.088719,-80075.394399,370071.211492,23.055271,0.000000,1,0.672278,1.014922
0.218025,0.218025,1.286719,-15.605609,25.483779,9.773645,39.686000,-62152.558559,360652.089415,23.055271,0.000000,1,0.672278,1.014922
0.220025,0.220025,1.286719,-15.550734,29.286779,9.848643,35.390933,-67231.660100,338151.812079,23.055271,0.000000,1,0.672278,1.014922
0.222025,0.222025,1.286719,-15.488786,32.563116,9.915227,31.281426,-68507.573483,305366.920301,23.055271,0.000000,1,0.672278,1.014922
0.224025,0.224025,1.286719,-15.420866,35.207685,9.973835,27.419768,-48322.274256,264510.284201,23.055271,0.000000,1,0.672278,1.014922
0.226025,0.226025,1.286719,-15.348380,37.159878,10.025009,23.850849,-27813.049395,217852.466812,23.055271,0.000000,1,0.672278,1.014922
0.228025,0.228025,1.286719,-15.272889,38.193113,10.069368,20.603394,-42364.395651,168616.877717,23.055271,0.000000,1,0.672278,1.014922
0.230025,0.230025,1.286719,-15.196076,38.510482,10.107569,17.689835,-17115.763338,117942.859892,23.055271,0.000000,1,0.672278,1.014922
0.232025,0.232025,1.286719,-15.119509,37.929509,10.140282,15.110713,5656.965007,68746.851058,23.055271,0.000000,1,0.672278,1.014999
0.234025,0.234025,1.286719,-15.044802,36.612580,10.168166,12.852637,1661.315992,22181.062251,23.055271,0.000000,1,0.672278,1.015059
0.236025,0.236025,1.286719,-14.973545,34.555674,10.191837,10.889579,8013.374467,-19891.067602,23.055271,0.000000,1,0.672278,1.015078
0.238025,0.238025,1.286719,-14.907044,31.874645,10.211855,9.189359,13590.497480,-56543.740638,23.055271,0.000000,1,0.672278,1.015204
0.240025,0.240025,1.286719,-14.846394,28.718237,10.228706,7.713979,17030.057287,-87294.974612,23.055271,0.000000,1,0.672278,1.015463
0.242025,0.242025,1.286719,-14.792646,25.036721,10.242796,6.418785,4353.907027,-110817.070664,23.055271,0.000000,1,0.672278,1.015732
0.244025,0.244025,1.286719,-14.746470,21.137930,10.254441,5.259380,36987.225775,-127990.597240,23.055271,0.000000,1,0.672278,1.016203
0.246025,0.246025,1.286719,-14.708320,17.011340,10.263867,4.191836,23350.238200,-138374.652933,23.055271,0.000000,1,0.672278,1.016711
0.248025,0.248025,1.286719,-14.678673,12.630940,10.271212,3.169312,14502.527126,-141523.378425,23.055271,0.000000,1,0.672278,1.017103
0.250025,0.250025,1.286719,-14.657704,8.356835,10.276520,2.148969,37707.619794,-139252.634846,23.055269,-0.190524,1,0.672278,1.017614
0.252025,0.252025,1.286719,-14.645278,4.200831,10.279743,1.064119,16110.606164,-118359.867005,23.039872,-15.093165,1,0.672081,1.018038
0.254025,0.254025,1.286719,-14.640589,0.663607,10.280593,-0.250508,12836.866159,-70874.941126,22.995348,-29.318027,1,0.671664,1.018396
0.256025,0.256025,1.286719,-14.642070,-1.936575,10.278444,-1.953723,-3753.265902,-2354.720634,22.923052,-42.865113,1,0.671407,1.018529
0.258025,0.258025,1.286719,-14.647587,-3.321458,10.272388,-4.166527,-15949.859160,81272.783780,22.824339,-55.734420,1,0.671810,1.018529
0.260025,0.260025,1.286719,-14.654354,-3.177061,10.261322,-6.966950,-27498.507565,173358.409359,22.700566,-67.925950,1,0.673406,1.018529
0.262025,0.262025,1.286719,-14.659181,-1.408614,10.244026,-10.391306,-40908.891261,268093.609065,22.553088,-79.439702,1,0.676688,1.018529
0.264025,0.264025,1.286719,-14.658930,1.925186,10.219245,-14.441633,-62942.391407,360620.463296,22.383259,-90.275676,1,0.682062,1.018529
0.266025,0.266025,1.286719,-14.650437,6.741776,10.185754,-19.085835,-72733.091690,446378.178779,22.192437,-100.433872,1,0.689800,1.018529
0.268025,0.268025,1.286719,-14.630981,12.823678,10.142420,-24.267760,-87535.532698,522076.952400,21.981976,-109.914291,1,0.700033,1.018529
0.270025,0.270025,1.286719,-14.598305,19.926815,10.088239,-29.912037,-97697.699721,585188.047831,21.753231,-118.716932,1,0.712742,1.018529
0.272025,0.272025,1.286719,-14.550440,27.982296,10.022380,-35.924900,-109264.254621,632806.427835,21.507560,-126.841795,1,0.727751,1.018529
0.274025,0.274025,1.286719,-14.485844,36.577687,9.944212,-42.199808,-122511.712891,664375.979837,21.246316,-134.288881,1,0.744740,1.018529
0.276025,0.276025,1.286719,-14.403686,45.499474,9.853320,-48.627753,-123998.138646,679182.403898,20.970856,-141.058189,1,0.763288,1.018529
0.278025,0.278025,1.286719,-14.303651,54.375190,9.749511,-55.098413,-126564.773441,677972.682592,20.682535,-147.149719,1,0.782888,1.018529
0.280025,0.280025,1.286719,-14.185814,63.241337,9.632810,-61.502772,-104187.789887,659988.094808,20.382709,-152.563471,1,0.802975,1.018529
0.282025,0.282025,1.286719,-14.050638,71.705096,9.503458,-67.735834,-117626.905612,627133.405112,20.072733,-157.299445,1,0.822948,1.018529
0.284025,0.284025,1.286719,-13.899174,79.459700,9.361892,-73.704450,-108015.997153,581528.905483,19.753963,-161.357642,1,0.842226,1.018529
0.286025,0.286025,1.286719,-13.732975,86.420350,9.208724,-79.329463,-94559.838224,524717.412958,19.427754,-164.738061,1,0.860275,1.018529
0.288025,0.288025,1.286719,-13.553785,92.450456,9.044712,-84.543400,-105864.729316,458743.550566,19.095463,-167.440702,1,0.876614,1.018529
0.290025,0.290025,1.286719,-13.363855,97.223278,8.870731,-89.297651,-82595.919996,387067.245153,18.758444,-169.465566,1,0.890864,1.018529
0.292025,0.292025,1.286719,-13.165592,100.754151,8.687738,-93.558879,-59040.026126,311573.305661,18.418052,-170.812652,1,0.902742,1.018529
0.294025,0.294025,1.286719,-12.961657,103.018015,8.496735,-97.312067,-39539.279551,234524.906015,18.075645,-171.481960,1,0.912082,1.018529
0.296025,0.296025,1.286719,-12.754219,104.187738,8.298749,-100.546876,-38298.491581,156756.694692,17.732576,-171.473490,1,0.918774,1.018529
0.298025,0.298025,1.286719,-12.545787,104.129658,8.094813,-103.270291,-36750.489397,80855.467192,17.390203,-170.787243,1,0.922826,1.018564
