t,t_cmd,A_scale,foot_z,foot_vz,body_z,body_vz,Fn_gpu,Fs_spring,rest_len,Lr_dot,contact,Wact_cum_J,Impulse_cum_Ns
0.052025,0.052025,1.000000,-15.495801,-19.481531,-0.873472,-53.279399,577215.012432,-293426.775501,12.761521,0.000000,1,0.000000,0.024810
0.054025,0.054025,1.000000,-15.531513,-16.385240,-0.979855,-53.021439,611456.204490,-370798.990744,12.761521,0.000000,1,0.000000,0.036528
0.056025,0.056025,1.000000,-15.563026,-15.043262,-1.085221,-52.277522,680861.785394,-439813.798585,12.761521,0.000000,1,0.000000,0.047959
0.058025,0.058025,1.000000,-15.592412,-14.752011,-1.188638,-51.088033,596418.162154,-501506.487440,12.761521,0.000000,1,0.000000,0.059638
0.060025,0.060025,1.000000,-15.621989,-14.791641,-1.289283,-49.515299,609841.221296,-556979.555755,12.761521,0.000000,1,0.000000,0.072160
0.062025,0.062025,1.000000,-15.651937,-15.322487,-1.386425,-47.594893,585085.689363,-604793.772603,12.761521,0.000000,1,0.000000,0.085224
0.064025,0.064025,1.000000,-15.682306,-15.164932,-1.479407,-45.364269,768400.216833,-650405.196879,12.761521,0.000000,1,0.000000,0.099959
0.066025,0.066025,1.000000,-15.712112,-14.614715,-1.567630,-42.843007,766808.004476,-692774.136792,12.761521,0.000000,1,0.000000,0.115913
0.068025,0.068025,1.000000,-15.740341,-13.443892,-1.650533,-40.047908,908488.431437,-733530.896537,12.761521,0.000000,1,0.000000,0.133345
0.070025,0.070025,1.000000,-15.765217,-11.356979,-1.727568,-36.977188,934476.871479,-775242.567895,12.761521,0.000000,1,0.000000,0.152490
0.072025,0.072025,1.000000,-15.786374,-9.990951,-1.798188,-33.647223,970045.826850,-809643.533136,12.761521,0.000000,1,0.000000,0.171695
0.074025,0.074025,1.000000,-15.805292,-8.757115,-1.861935,-30.113314,1021623.379095,-838219.753768,12.761521,0.000000,1,0.000000,0.191383
0.076025,0.076025,1.000000,-15.821531,-7.444096,-1.918431,-26.402303,1013711.840386,-862219.735961,12.761521,0.000000,1,0.000000,0.211667
0.078025,0.078025,1.000000,-15.835342,-6.423220,-1.967357,-22.552076,1047020.126622,-879465.183699,12.761521,0.000000,1,0.000000,0.232087
0.080025,0.080025,1.000000,-15.846655,-5.001835,-2.008473,-18.597508,1003311.644775,-893445.032477,12.761523,0.148095,1,0.000000,0.253202
0.082025,0.082025,1.000000,-15.855800,-4.114736,-2.041593,-14.555532,1057293.406249,-909801.928827,12.773489,11.729988,1,0.001081,0.274068
0.084025,0.084025,1.000000,-15.863903,-4.084953,-2.066496,-10.372544,997947.296592,-934990.389993,12.808092,22.785133,1,0.004275,0.294472
0.086025,0.086025,1.000000,-15.872400,-4.261431,-2.082848,-5.994988,1059352.071518,-969473.014680,12.864278,33.313528,1,0.009626,0.315284
0.088025,0.088025,1.000000,-15.880634,-4.009037,-2.090183,-1.347178,1136693.219252,-1015276.636080,12.940995,43.315174,1,0.017244,0.337339
0.090025,0.090025,1.000000,-15.888451,-3.741401,-2.087897,3.629675,1161253.173445,-1068695.047400,13.037188,52.790072,1,0.027272,0.360383
0.092025,0.092025,1.000000,-15.896398,-4.082467,-2.075292,8.969524,1240081.620049,-1124384.062631,13.151804,61.738220,1,0.039845,0.383921
0.094025,0.094025,1.000000,-15.904727,-4.397596,-2.051619,14.696785,1283199.526967,-1183557.462401,13.283790,70.159620,1,0.055092,0.408639
0.096025,0.096025,1.000000,-15.913829,-4.803186,-2.016091,20.820340,1332270.121822,-1243594.581698,13.432091,78.054271,1,0.073107,0.434456
0.098025,0.098025,1.000000,-15.923853,-5.217924,-1.967915,27.340442,1389405.783913,-1303114.821431,13.595655,85.422172,1,0.093949,0.461456
0.100025,0.100025,1.000000,-15.934734,-5.662052,-1.906301,34.249893,1446535.578671,-1360466.386664,13.773429,92.263325,1,0.117642,0.489594
0.102025,0.102025,1.000000,-15.946431,-6.160554,-1.830489,41.530874,1470526.261940,-1414026.364601,13.964358,98.577729,1,0.144154,0.518785
0.104025,0.104025,1.000000,-15.959409,-6.759589,-1.739769,49.146112,1534064.161374,-1461759.192380,14.167389,104.365384,1,0.173366,0.548887
0.106025,0.106025,1.000000,-15.973162,-7.001236,-1.633507,57.065148,1579632.238289,-1505049.342736,14.381468,109.626290,1,0.205145,0.580254
0.108025,0.108025,1.000000,-15.987676,-7.439731,-1.511135,65.243182,1642122.120430,-1539913.297601,14.605542,114.360447,1,0.239279,0.612205
0.110025,0.110025,1.000000,-16.002296,-7.249745,-1.372181,73.638816,1667784.993382,-1569906.246906,14.838559,118.567855,1,0.275537,0.645429
0.112025,0.112025,1.000000,-16.016774,-7.185287,-1.216258,82.200647,1678887.103535,-1590447.997449,15.079463,122.248514,1,0.313624,0.679021
0.114025,0.114025,1.000000,-16.030810,-6.864870,-1.043090,90.872424,1746267.546781,-1602810.003537,15.327201,125.402424,1,0.353202,0.713214
0.116025,0.116025,1.000000,-16.043810,-6.200395,-0.852512,99.600111,1736050.565604,-1607142.332708,15.580721,128.029585,1,0.393917,0.747899
0.118025,0.118025,1.000000,-16.055710,-5.631573,-0.644478,108.317857,1687703.328993,-1600649.429869,15.838969,130.129997,1,0.435354,0.782449
0.120025,0.120025,1.000000,-16.066320,-4.928053,-0.419076,116.958567,1719721.081536,-1584126.435875,16.100890,131.703661,1,0.477078,0.816923
0.122025,0.122025,1.000000,-16.075476,-4.291896,-0.176527,125.453031,1674970.240181,-1556311.257648,16.365432,132.750575,1,0.518641,0.850871
0.124025,0.124025,1.000000,-16.083701,-3.929807,0.082793,133.717391,1637212.001550,-1515516.653505,16.631541,133.270740,1,0.559532,0.883857
0.126025,0.126025,1.000000,-16.090832,-3.155931,0.358342,141.676582,1613803.720853,-1465234.375724,16.898164,133.264157,1,0.599281,0.916342
0.128025,0.128025,1.000000,-16.095939,-1.997640,0.649451,149.271784,1557604.876141,-1406110.427426,17.164247,132.730824,1,0.637498,0.948112
0.130025,0.130025,1.000000,-16.098604,-0.655631,0.955328,156.439980,1499694.865895,-1337596.134164,17.428736,131.670743,1,0.673792,0.978784
0.132025,0.132025,1.000000,-16.098626,0.643315,1.275057,163.117350,1420437.545246,-1258934.789741,17.690578,130.083913,1,0.707795,1.007936
0.134025,0.134025,1.000000,-16.096080,1.842893,1.607587,169.237314,1324751.973769,-1170105.690516,17.948720,127.970333,1,0.739159,1.035311
0.136025,0.136025,1.000000,-16.090813,3.427142,1.951739,174.739373,1246187.696814,-1074082.427179,18.202109,125.330005,1,0.767597,1.061222
0.138025,0.138025,1.000000,-16.082432,4.940823,2.306227,179.572579,1139909.774596,-969401.600982,18.449689,122.162928,1,0.792899,1.085049
0.140025,0.140025,1.000000,-16.070893,6.653969,2.669659,183.684120,1048622.676660,-858020.943588,18.690409,118.469102,1,0.814894,1.106914
0.142025,0.142025,1.000000,-16.055647,8.483404,3.040551,187.035533,907549.099488,-740592.556948,18.923215,114.248527,1,0.833511,1.126602
0.144025,0.144025,1.000000,-16.037245,9.880732,3.417333,189.574770,773611.036490,-614601.985051,19.147052,109.501203,1,0.848683,1.143424
0.146025,0.146025,1.000000,-16.016380,10.937182,3.798326,191.248284,634105.014910,-480713.797132,19.360868,104.227130,1,0.860400,1.157306
0.148025,0.148025,1.000000,-15.993316,12.050275,4.181750,192.012113,507781.177530,-341548.142188,19.563609,98.426308,1,0.868743,1.168519
0.150025,0.150025,1.000000,-15.967770,13.485111,4.565756,191.837601,383882.050116,-199540.212925,19.754222,92.098737,1,0.873903,1.177239
0.152025,0.152025,1.000000,-15.939066,15.145467,4.948450,190.711233,235433.358576,-55630.080390,19.931653,85.244417,1,0.876174,1.183323
0.154025,0.154025,1.000000,-15.906920,17.056678,5.327917,188.621250,112108.016090,88972.453686,20.094849,77.863348,1,0.875903,1.186774
0.156025,0.156025,1.000000,-15.870625,19.349856,5.702231,185.571235,6780.003062,232216.872436,20.242755,69.955531,1,0.873528,1.187730
0.158025,0.158025,1.000000,-15.828581,22.883822,6.069493,181.590346,-57175.659485,367768.442134,20.374320,61.520964,1,0.869578,1.187735
0.160025,0.160025,1.000000,-15.777748,28.152698,6.427907,176.749141,-88829.008787,490129.655104,20.488488,52.559648,1,0.864677,1.187735
0.162025,0.162025,1.000000,-15.714492,35.267676,6.775852,171.149429,-108552.089710,595495.886756,20.584207,43.071584,1,0.859478,1.187735
0.164025,0.164025,1.000000,-15.635453,43.858314,7.111929,164.908803,-134596.601191,682994.112243,20.660423,33.056770,1,0.854605,1.187735
0.166025,0.166025,1.000000,-15.538045,53.663336,7.434976,158.146801,-147377.379540,752120.321009,20.716083,22.515208,1,0.850612,1.187735
0.168025,0.168025,1.000000,-15.419885,64.530718,7.744079,150.990180,-151892.833017,802261.949311,20.750133,11.446896,1,0.847968,1.187735
0.170025,0.170025,1.000000,-15.279340,76.000239,8.038572,143.559630,-168542.662947,835209.605461,20.761521,0.000000,1,0.847040,1.187735
0.172025,0.172025,1.000000,-15.115482,87.732951,8.318032,135.988748,-162045.570399,842040.195196,20.761521,0.000000,1,0.847040,1.187735
0.174025,0.174025,1.000000,-14.928120,99.426104,8.582386,128.489129,-123358.180338,814907.947969,20.761521,0.000000,1,0.847040,1.187735
0.176025,0.176025,1.000000,-14.717951,110.523877,8.831993,121.270766,-149039.406166,758584.614989,20.761521,0.000000,1,0.847040,1.187735
0.178025,0.178025,1.000000,-14.486730,120.460805,9.067600,114.508861,-132842.085503,679010.996409,20.761521,0.000000,1,0.847040,1.187735
0.180025,0.180025,1.000000,-14.237122,128.822998,9.290263,108.339604,-105871.976170,582265.444628,20.761521,0.000000,1,0.847040,1.187735
0.182025,0.182025,1.000000,-13.972415,135.555091,9.501273,102.859980,-75937.467081,473201.716663,20.761521,0.000000,1,0.847040,1.187735
0.184025,0.184025,1.000000,-13.696193,140.358492,9.702077,98.130566,-61116.485477,358113.247407,20.761521,0.000000,1,0.847040,1.187735
0.186025,0.186025,1.000000,-13.412227,143.267799,9.894205,94.176459,-21381.080306,241693.349001,20.761521,0.000000,1,0.847040,1.187735
0.188025,0.188025,1.000000,-13.124348,144.262599,10.079206,90.989686,-30919.707948,128812.708647,20.761521,0.000000,1,0.847040,1.187735
0.190025,0.190025,1.000000,-12.836343,143.530068,10.258579,88.531843,8919.448378,23069.236490,20.761521,0.000000,1,0.847040,1.187803
0.192025,0.192025,1.000000,-12.551590,141.071870,10.433727,86.742946,20170.733488,-71571.698372,20.761521,0.000000,1,0.847040,1.187952
0.194025,0.194025,1.000000,-12.273186,137.187876,10.605907,85.542676,38605.583559,-153116.563409,20.761521,0.000000,1,0.847040,1.188348
0.196025,0.196025,1.000000,-12.003830,132.068798,10.776203,84.836224,35020.634839,-219613.332177,20.761521,0.000000,1,0.847040,1.188968
0.198025,0.198025,1.000000,-11.745753,125.969101,10.945499,84.519211,40224.569985,-270070.955658,20.761521,0.000000,1,0.847040,1.189759
0.200025,0.200025,1.000000,-11.500644,119.151000,11.114463,84.483572,46484.895596,-304231.520791,20.761521,0.000000,1,0.847040,1.190675
0.202025,0.202025,1.000000,-11.269669,111.872694,11.283550,84.621776,49870.761018,-322477.332887,20.761521,0.000000,1,0.847040,1.191652
0.204025,0.204025,1.000000,-11.053443,104.469475,11.453002,84.831521,61312.377540,-326228.192800,20.761521,0.000000,1,0.847040,1.192721
0.206025,0.206025,1.000000,-10.851860,97.197577,11.622869,85.023441,43508.700057,-317262.706660,20.761521,0.000000,1,0.847040,1.193861
0.208025,0.208025,1.000000,-10.664710,90.104492,11.793031,85.114305,40435.099818,-296530.335295,20.761521,0.000000,1,0.847040,1.194879
0.210025,0.210025,1.000000,-10.491471,83.357218,11.963210,85.031635,48694.544262,-265940.978440,20.761519,-0.148076,1,0.847040,1.195726
0.212025,0.212025,1.000000,-10.330842,77.487035,12.132991,84.702038,46725.325250,-219358.999291,20.749554,-11.729970,1,0.846756,1.196707
0.214025,0.214025,1.000000,-10.180977,72.547534,12.301747,83.986388,7960.314182,-150416.274701,20.714951,-22.785115,1,0.846124,1.197451
0.216025,0.216025,1.000000,-10.039886,68.900354,12.468564,82.751495,22393.323899,-65125.265306,20.658764,-33.313511,1,0.845532,1.197943
0.218025,0.218025,1.000000,-9.904474,66.737458,12.632312,80.913997,-4981.774330,30418.944317,20.582048,-43.315158,1,0.845413,1.198202
0.220025,0.220025,1.000000,-9.771796,66.206553,12.791728,78.421871,14109.730189,130512.808481,20.485855,-52.790057,1,0.846207,1.198278
0.222025,0.222025,1.000000,-9.638364,67.458128,12.945486,75.266126,-27052.101372,229114.278024,20.371239,-61.738206,1,0.848292,1.198310
0.224025,0.224025,1.000000,-9.500799,70.287452,13.092279,71.470703,-40526.632821,322235.135248,20.239253,-70.159607,1,0.851959,1.198310
0.226025,0.226025,1.000000,-9.356189,74.489294,13.230871,67.083250,-63756.920311,406491.509251,20.090952,-78.054258,1,0.857394,1.198310
0.228025,0.228025,1.000000,-9.201912,79.882149,13.360148,62.174287,-49191.106541,478858.184789,19.927387,-85.422161,1,0.864668,1.198310
0.230025,0.230025,1.000000,-9.035612,86.422653,13.479153,56.834498,-92240.679121,536104.457543,19.749614,-92.263314,1,0.873723,1.198310
0.232025,0.232025,1.000000,-8.855504,93.710337,13.587129,51.165596,-100531.455293,577525.439299,19.558685,-98.577719,1,0.884390,1.198310
0.234025,0.234025,1.000000,-8.660226,101.565933,13.683526,45.278267,-88207.543054,601920.614052,19.355654,-104.365375,1,0.896399,1.198310
0.236025,0.236025,1.000000,-8.449059,109.558862,13.768022,39.283907,-115215.091554,610127.011678,19.141575,-109.626281,1,0.909406,1.198310
0.238025,0.238025,1.000000,-8.221948,117.502905,13.840511,33.288997,-56134.980722,602523.675617,18.917500,-114.360439,1,0.923023,1.198310
0.240025,0.240025,1.000000,-7.979222,125.139994,13.901099,27.395477,-60962.804156,580355.467772,18.684484,-118.567848,1,0.936831,1.198310
0.242025,0.242025,1.000000,-7.721658,132.320881,13.950081,21.696168,-80905.761607,544849.861183,18.443580,-122.248508,1,0.950406,1.198310
0.244025,0.244025,1.000000,-7.450423,138.754023,13.987930,16.272655,-92168.874150,498398.171964,18.195841,-125.402419,1,0.963343,1.198310
0.246025,0.246025,1.000000,-7.166911,144.295084,14.015273,11.195702,-71841.973146,442939.614112,17.942322,-128.029581,1,0.975265,1.198310
0.248025,0.248025,1.000000,-6.873015,149.172562,14.032858,6.517835,-59350.999100,379013.809726,17.684074,-130.129994,1,0.985866,1.198310
0.250025,0.250025,1.000000,-6.570833,152.708340,14.041524,2.276446,-85817.521944,311882.492911,17.422153,-131.703658,1,0.994904,1.198310
0.252025,0.252025,1.000000,-6.262682,155.155226,14.042167,-1.507925,-51350.228047,242315.350021,17.157611,-132.750574,1,1.002220,1.198310
0.254025,0.254025,1.000000,-5.950734,156.544156,14.035715,-4.825311,-4382.229238,172035.194339,16.891502,-133.270740,1,1.007717,1.198310
0.256025,0.256025,1.000000,-5.637200,156.828350,14.023099,-7.678915,-29701.308827,103129.153297,16.624879,-133.264157,1,1.011370,1.198324
0.258025,0.258025,1.000000,-5.324498,155.739869,14.005230,-10.088006,-22053.577424,38873.052876,16.358796,-132.730826,1,1.013242,1.198324
0.260025,0.260025,1.000000,-5.014773,153.871546,13.982970,-12.079443,21390.389894,-22083.203219,16.094307,-131.670745,1,1.013446,1.198441
0.262025,0.262025,1.000000,-4.709810,151.023080,13.957126,-13.683160,18463.027672,-77513.073161,15.832465,-130.083916,1,1.012125,1.198670
0.264025,0.264025,1.000000,-4.411456,147.270841,13.928435,-14.938283,30970.276581,-126627.945623,15.574322,-127.970337,1,1.009472,1.198996
0.266025,0.266025,1.000000,-4.121262,142.876869,13.897551,-15.885813,39234.165179,-169909.919972,15.320934,-125.330010,1,1.005697,1.199601
0.268025,0.268025,1.000000,-3.840653,137.698595,13.865048,-16.569065,47154.614025,-206019.467792,15.073354,-122.162933,1,1.001026,1.200215
0.270025,0.270025,1.000000,-3.571008,131.923777,13.831406,-17.034721,37065.042142,-235408.276299,14.832634,-118.469108,1,0.995697,1.200881
0.272025,0.272025,1.000000,-3.313378,125.710882,13.797016,-17.325882,45883.467850,-258737.968888,14.599828,-114.248534,1,0.989931,1.201637
0.274025,0.274025,1.000000,-3.068522,119.217431,13.762188,-17.480626,62157.434906,-276970.795051,14.375991,-109.501211,1,0.983928,1.202523
0.276025,0.276025,1.000000,-2.836778,112.604873,13.727164,-17.527608,48174.971039,-291482.659770,14.162175,-104.227139,1,0.977844,1.203606
0.278025,0.278025,1.000000,-2.618482,105.774665,13.692133,-17.491264,58231.194298,-302373.639068,13.959433,-98.426318,1,0.971820,1.204727
0.280025,0.280025,1.000000,-2.413938,98.812165,13.657242,-17.391510,55518.941398,-310708.298797,13.768821,-92.098748,1,0.965972,1.205903
0.282025,0.282025,1.000000,-2.223576,91.621357,13.622600,-17.246256,51560.247108,-316558.963127,13.591390,-85.244429,1,0.960405,1.206987
0.284025,0.284025,1.000000,-2.047773,84.235316,13.588283,-17.068873,45366.561993,-320692.437860,13.428194,-77.863361,1,0.955203,1.207972
0.286025,0.286025,1.000000,-1.886878,76.762189,13.554345,-16.868132,52799.341235,-324275.214229,13.280287,-69.955544,1,0.950434,1.208943
0.288025,0.288025,1.000000,-1.740994,69.238667,13.520831,-16.643900,55729.715703,-328299.155965,13.148723,-61.520978,1,0.946144,1.209933
0.290025,0.290025,1.000000,-1.610066,61.812234,13.487796,-16.387767,65576.037772,-334403.225295,13.034555,-52.559663,1,0.942364,1.211117
0.292025,0.292025,1.000000,-1.493949,54.415548,13.455319,-16.083632,72651.961852,-343169.080075,12.938836,-43.071600,1,0.939125,1.212475
0.294025,0.294025,1.000000,-1.392769,46.818845,13.423514,-15.714426,65786.257650,-354090.855878,12.862619,-33.056787,1,0.936470,1.213824
0.296025,0.296025,1.000000,-1.307384,38.675243,13.392519,-15.273250,36196.493619,-365451.053710,12.806960,-22.515226,1,0.934471,1.214836
0.298025,0.298025,1.000000,-1.238397,30.412090,13.362488,-14.748604,49102.764774,-379593.766070,12.772910,-11.446915,1,0.933206,1.215990
